Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-32.01	-13.99	0.0	0.173106649561564
2	1	2018	-22.11	-4.87	0.0	0.3170304794107456
3	1	2018	-13.77	-1.38	0.0	0.3496675293852815
4	1	2018	-13.58	-4.5	0.0	0.2529908582984375
5	1	2018	-13.37	-5.07	0.0	0.2326229569178531
6	1	2018	-10.64	2.88	0.0	0.450311724989289
7	1	2018	-7.89	1.04	0.0	0.3309464767762528
8	1	2018	-9.61	-0.77	0.0	0.3027574079908807
9	1	2018	-10.39	1.12	0.0	0.3866460447678091
10	1	2018	-23.87	-16.35	0.65	0.1115805336872128
11	1	2018	-28.94	-21.89	0.0	0.072631019727534
12	1	2018	-31.56	-21.37	0.0	0.09129882461321
13	1	2018	-26.95	-7.04	0.0	0.2841631858315419
14	1	2018	-22.77	-9.16	0.0	0.2370222389343114
15	1	2018	-29.38	-15.78	0.0	0.1522190748796372
16	1	2018	-20.85	-1.04	0.0	0.4136415064353661
17	1	2018	-8.74	3.24	0.0	0.444855612854854
18	1	2018	-6.56	7.18	0.0	0.5698283076806135
19	1	2018	-4.87	3.63	0.0	0.3716112877291601
20	1	2018	-8.54	1.79	0.0	0.3885154457519087
21	1	2018	-11.88	0.64	0.0	0.407676509435163
22	1	2018	-10.62	4.5	0.0	0.5379860540031547
23	1	2018	-11.08	1.34	0.0	0.423339104038888
24	1	2018	-10.49	-0.96	0.0	0.3302340620302484
25	1	2018	-8.38	1.61	0.0	0.3852934827025339
26	1	2018	-12.77	-6.39	0.53	0.1932880230317433
27	1	2018	-18.23	-13.5	0.0	0.1027920260695343
28	1	2018	-20.99	-12.85	0.42	0.1569089055323586
29	1	2018	-21.88	-1.89	0.0	0.4108521398849469
30	1	2018	-11.59	3.56	0.0	0.5548970992354622
31	1	2018	-22.9	-13.73	0.0	0.1609386712118698
1	2	2018	-26.17	-14.75	0.0	0.1668775640750031
2	2	2018	-21.52	-17.03	3.94	0.0772759825019633
3	2	2018	-27.6	-19.67	1.2	0.1011513514916226
4	2	2018	-29.2	-16.39	0.0	0.1564990759106687
5	2	2018	-27.01	-16.38	0.0	0.1484672268359306
6	2	2018	-28.91	-17.56	0.0	0.1404044407408202
7	2	2018	-27.31	-12.86	0.0	0.2083134795226116
8	2	2018	-26.47	-16.96	0.0	0.1379343445033463
9	2	2018	-29.11	-17.79	0.0	0.1399199622950375
10	2	2018	-21.46	-10.71	0.0	0.2225009885206206
