Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.67	-13.63	0.0	0.176930696381274
2	1	2018	-21.22	-4.52	0.0	0.3206868667605123
3	1	2018	-14.18	-2.01	0.0	0.3336020695903518
4	1	2018	-13.81	-5.21	0.0	0.2336848695268862
5	1	2018	-13.71	-5.79	0.0	0.215589458194684
6	1	2018	-11.27	2.11	0.0	0.4299109254856395
7	1	2018	-8.06	2.37	0.0	0.3839397633937031
8	1	2018	-9.67	-1.5	0.0	0.2753398513523853
9	1	2018	-10.4	1.47	0.0	0.396100069353577
10	1	2018	-23.56	-14.99	0.44	0.1306243682386308
11	1	2018	-28.92	-21.68	0.0	0.0743062036264318
12	1	2018	-31.38	-19.71	0.0	0.1079214241200614
13	1	2018	-27.28	-7.61	0.0	0.2727307409432649
14	1	2018	-22.32	-8.39	0.0	0.2487453550783396
15	1	2018	-29.33	-15.13	0.0	0.1598956040478427
16	1	2018	-21.12	0.22	0.0	0.4425180373606172
17	1	2018	-9.08	3.98	0.0	0.4761226644186369
18	1	2018	-7.04	8.11	0.0	0.6270944527140349
19	1	2018	-4.98	4.86	0.0	0.4262578327403938
20	1	2018	-8.36	1.46	0.0	0.3685233097308675
21	1	2018	-12.05	-0.16	0.0	0.379609451836724
22	1	2018	-10.97	4.82	0.0	0.5551944756134554
23	1	2018	-11.02	0.82	0.0	0.400045450648044
24	1	2018	-10.71	-1.27	0.0	0.3205830505841463
25	1	2018	-8.94	0.31	0.0	0.3435294317103845
26	1	2018	-12.22	-5.31	0.55	0.2146800806226443
27	1	2018	-19.17	-12.92	0.0	0.1297804013402593
28	1	2018	-21.34	-13.5	0.44	0.1457828216797487
29	1	2018	-22.36	-2.22	0.0	0.4009275845294419
30	1	2018	-12.05	4.59	0.0	0.6028357718321975
31	1	2018	-22.62	-12.89	0.0	0.1737169314324524
1	2	2018	-25.85	-14.25	0.0	0.1719295285660153
2	2	2018	-21.52	-16.47	3.77	0.0868723797080187
3	2	2018	-27.54	-20.02	1.06	0.0945868643024119
4	2	2018	-29.14	-16.26	0.0	0.1567703437093922
5	2	2018	-26.88	-15.32	0.0	0.1631877892970056
6	2	2018	-28.53	-17.21	0.0	0.1425095513933282
7	2	2018	-27.54	-13.32	0.0	0.1996862731262992
8	2	2018	-26.74	-17.09	0.0	0.1360475475582096
9	2	2018	-28.95	-16.0	0.0	0.1638567437213474
10	2	2018	-21.38	-9.44	0.0	0.2561299319810985
11	2	2018	-27.72	-14.83	0.0	0.1792882209895185
12	2	2018	-32.72	-12.7	0.0	0.2144351391379496
13	2	2018	-19.15	2.16	0.0	0.6609131583233763
14	2	2018	-13.28	1.15	1.69	0.6479621190616304
15	2	2018	-26.19	-12.62	0.0	0.2163175539019855
16	2	2018	-21.0	-3.72	0.0	0.4627822964465737
17	2	2018	-18.95	-9.78	0.0	0.2359180913549857
18	2	2018	-22.87	-12.46	0.0	0.2060319595987402
19	2	2018	-27.88	-12.76	0.0	0.2338453768744965
20	2	2018	-23.62	-11.55	0.0	0.2485774451129281
21	2	2018	-29.13	-9.39	0.0	0.3105120062566824
22	2	2018	-24.95	-8.73	0.0	0.3407488674958162
23	2	2018	-19.82	-6.19	0.0	0.4171867054293127
24	2	2018	-15.99	-1.82	0.0	0.5901104075199853
25	2	2018	-16.78	-0.73	0.0	0.6444219263064098
26	2	2018	-14.77	-4.08	0.0	0.4646314835129826
27	2	2018	-14.61	-0.96	0.0	0.6385395166239752
28	2	2018	-13.54	0.87	0.0	0.7409807461171066
1	3	2018	-18.12	-1.41	0.0	0.6381005003031289
2	3	2018	-12.77	-3.49	0.0	0.4779610969335002
3	3	2018	-7.37	-3.53	3.6	0.1653153599044304
4	3	2018	-10.49	-4.72	8.0	0.2175344654719684
5	3	2018	-14.16	-8.63	0.0	0.1881570946795978
6	3	2018	-17.55	-7.72	0.0	0.3328708787582556
7	3	2018	-23.63	-5.77	0.0	0.4553275667400813
8	3	2018	-24.24	-7.43	0.0	0.4055209723856028
9	3	2018	-12.45	-0.04	0.0	0.6860000440831647
10	3	2018	-11.89	-1.51	0.0	0.583627266773715
11	3	2018	-14.05	2.46	0.0	0.8512491295921041
12	3	2018	-16.19	-0.47	0.0	0.7077476199991296
13	3	2018	-16.09	2.36	0.0	0.8458104433502733
14	3	2018	-15.87	-0.78	0.0	0.7061537117902553
15	3	2018	-10.0	-2.51	0.0	0.4682688469604253
16	3	2018	-6.84	2.3	0.0	0.7774187217463532
17	3	2018	-4.67	0.9	2.4	0.3411087206407547
18	3	2018	-5.3	1.56	0.47	0.6046763927100671
19	3	2018	-8.28	0.58	0.0	0.689407649344817
20	3	2018	-8.64	2.55	0.0	0.8837313693620306
21	3	2018	-10.66	2.72	0.0	0.9388118945674176
22	3	2018	-8.61	1.39	0.0	0.8068103530563956
23	3	2018	-4.97	1.28	4.72	0.4472301517647848
24	3	2018	-9.34	3.01	0.0	0.9672555963697024
25	3	2018	-6.03	1.85	0.0	0.7695398914513483
26	3	2018	-7.16	5.19	0.0	1.1407252342865413
27	3	2018	-9.13	5.52	0.0	1.1840122610641983
28	3	2018	-12.16	-1.01	0.77	0.7779864174830524
29	3	2018	-18.49	-5.14	0.85	0.5944503040303307
30	3	2018	-21.96	-12.6	0.0	0.2950790681399475
31	3	2018	-21.63	-9.56	0.0	0.4319173537058143
1	4	2018	-18.35	-5.32	0.0	0.6123867636983598
2	4	2018	-19.86	-5.19	0.0	0.617822623420058
3	4	2018	-16.22	-3.29	0.0	0.7119744705478704
4	4	2018	-17.81	-2.32	0.0	0.7603339909657948
5	4	2018	-17.7	-7.48	0.0	0.4930184615323875
6	4	2018	-22.53	-9.28	0.0	0.4596585959248713
7	4	2018	-20.61	-4.11	0.0	0.6786759650185268
8	4	2018	-11.6	-2.35	0.0	0.7278358045708418
9	4	2018	-6.43	1.42	0.0	0.8793462481125394
10	4	2018	-9.5	7.76	0.0	1.3763373859547008
11	4	2018	-2.68	2.52	1.03	0.7288080573236175
12	4	2018	-3.58	0.21	0.0	0.4452763843727831
13	4	2018	-3.41	1.71	0.0	0.7188071844159604
14	4	2018	-2.82	7.89	0.0	1.4620329992841454
15	4	2018	-3.06	10.08	0.0	1.6062298461185116
16	4	2018	-1.01	5.79	3.15	0.9105503010703572
17	4	2018	-1.69	2.41	4.91	0.3919816985187146
18	4	2018	-5.25	10.08	0.0	1.6029031496531865
19	4	2018	-2.12	12.69	0.0	1.7863287588833563
20	4	2018	-0.19	18.96	0.0	2.176696237983899
21	4	2018	1.12	20.49	0.0	2.2845066799656277
22	4	2018	2.16	14.76	0.0	1.9197497055503892
23	4	2018	-0.85	13.22	0.0	1.8273801449569016
24	4	2018	-1.62	20.52	0.0	2.246886949569927
25	4	2018	3.1	17.4	0.0	2.0354667842347913
26	4	2018	-0.88	22.32	0.0	2.285751681487362
27	4	2018	-0.77	16.92	0.0	1.99268913744128
28	4	2018	1.36	26.63	0.0	2.563976874650365
29	4	2018	6.08	21.32	0.0	2.2909351328817067
30	4	2018	0.47	11.89	0.0	1.6393373789814996
1	5	2018	-3.19	16.91	0.0	1.970583532412694
2	5	2018	1.13	18.73	0.0	2.1294107800380377
3	5	2018	6.16	22.04	0.0	2.3542870613165205
4	5	2018	4.73	24.43	0.0	2.516287820003426
5	5	2018	5.88	24.77	0.0	2.5430727823318495
6	5	2018	4.14	27.47	0.0	2.694796686012063
7	5	2018	11.15	26.98	0.0	2.666206345603306
8	5	2018	9.24	18.09	6.53	1.6280351913072892
9	5	2018	3.8	13.98	0.0	1.6901993695371555
10	5	2018	3.58	11.84	2.84	1.0977263333180438
11	5	2018	4.54	10.77	2.06	0.753531667790713
12	5	2018	3.08	18.42	0.0	2.132878166147018
13	5	2018	6.07	26.5	0.0	2.68105473559278
14	5	2018	4.09	24.92	0.0	2.5690378833785386
15	5	2018	11.75	32.03	0.0	3.0365957805855985
16	5	2018	9.09	28.69	0.0	2.820174752009716
17	5	2018	7.43	15.32	0.0	1.4150732607323553
18	5	2018	4.44	18.34	0.0	2.0955945596592587
19	5	2018	1.53	21.99	0.0	2.369316185521101
20	5	2018	2.34	25.11	0.0	2.57618000431007
21	5	2018	9.92	30.15	0.0	2.9314739967304257
22	5	2018	10.05	27.53	0.0	2.738245901742022
23	5	2018	8.66	29.57	2.87	2.6500868630830765
24	5	2018	11.2	27.0	1.5	2.680894573765874
25	5	2018	10.57	28.39	0.0	2.8043705093383786
26	5	2018	10.13	30.95	0.0	3.0016097332094205
27	5	2018	10.27	26.33	0.0	2.656094806296965
28	5	2018	9.5	30.68	0.0	2.996927529585758
29	5	2018	13.1	28.1	0.0	2.745467174755107
30	5	2018	11.07	25.1	4.95	2.2184106030984543
31	5	2018	8.71	15.07	0.0	1.0644607697249353
1	6	2018	9.12	15.63	9.68	0.8437887860786122
2	6	2018	7.67	18.92	0.0	1.9002902508611217
3	6	2018	7.42	24.65	0.0	2.613622856072131
4	6	2018	10.01	29.02	0.0	2.919362441156709
5	6	2018	9.64	21.8	0.0	2.3373427411776406
6	6	2018	6.88	27.6	0.0	2.839374335081779
7	6	2018	8.73	27.87	0.0	2.8483417132608513
8	6	2018	12.88	25.18	0.0	2.5266816343140532
9	6	2018	12.58	31.08	0.0	3.0373907941928455
10	6	2018	13.57	25.42	0.0	2.504068703162538
11	6	2018	6.73	18.64	0.0	2.047817386361667
12	6	2018	7.24	22.82	0.0	2.473342675603168
13	6	2018	7.51	26.44	0.0	2.7541700473386808
14	6	2018	9.27	22.74	1.64	2.4318741552338436
15	6	2018	9.24	23.31	0.0	2.4888273750726255
16	6	2018	7.45	21.29	0.0	2.351012711438466
17	6	2018	7.98	25.25	0.0	2.665764829831895
18	6	2018	7.92	27.7	0.0	2.85003964004475
19	6	2018	10.94	26.36	0.0	2.712320079039641
20	6	2018	9.7	29.45	0.0	2.972819646797326
21	6	2018	11.88	29.63	0.0	2.9616067672949113
22	6	2018	14.17	28.61	0.0	2.8256404628949254
23	6	2018	12.18	27.46	12.68	2.5480557215741046
24	6	2018	14.81	26.75	0.0	2.5703709328314135
25	6	2018	13.71	29.68	1.67	2.943489108274089
26	6	2018	11.94	24.89	0.0	2.5347985202126972
27	6	2018	7.13	25.3	0.0	2.7028609453796855
28	6	2018	7.77	24.99	0.0	2.672043767801514
29	6	2018	11.62	23.2	0.0	2.3226876063485555
30	6	2018	12.62	24.43	4.55	1.9541229391911057
1	7	2018	11.3	21.12	2.46	1.4849239885138048
2	7	2018	9.27	22.58	3.27	1.8740631702761343
3	7	2018	6.84	21.26	11.22	1.8375875609766412
4	7	2018	10.65	19.74	8.38	1.1634235749234556
5	7	2018	7.5	25.22	0.0	2.4807544505746275
6	7	2018	14.25	34.22	0.0	3.1440231506016016
7	7	2018	14.17	31.08	0.0	2.8162533094488102
8	7	2018	10.17	25.79	0.0	2.4072638574842125
9	7	2018	9.38	29.16	0.0	2.7964798698593873
10	7	2018	12.89	29.41	4.41	2.1806504999961387
11	7	2018	14.88	25.73	0.0	1.8703565387911871
12	7	2018	13.48	29.16	0.0	2.550925032237955
13	7	2018	12.94	33.04	0.0	2.9986458142722148
14	7	2018	11.89	21.7	0.0	1.543554122047352
15	7	2018	8.22	25.87	0.0	2.44151860575035
16	7	2018	6.39	26.7	0.0	2.584979580871759
17	7	2018	10.16	34.7	0.0	3.2175568550056783
18	7	2018	16.02	31.67	0.0	2.712270045697354
19	7	2018	14.02	28.76	0.0	2.4770619903056423
20	7	2018	12.18	29.67	0.0	2.708285269150143
21	7	2018	15.03	28.27	0.0	2.3084584081861603
22	7	2018	11.61	23.85	0.0	1.9737676613465307
23	7	2018	9.02	23.88	0.0	2.1900551961193275
24	7	2018	8.12	23.57	2.12	1.7929808134807153
25	7	2018	9.22	21.91	0.0	1.873205052375506
26	7	2018	6.09	23.87	0.0	2.282082434655896
27	7	2018	8.55	24.14	0.0	2.1981789974554165
28	7	2018	8.27	27.5	0.0	2.5555143742956075
29	7	2018	8.34	29.7	0.0	2.730671745654961
30	7	2018	10.75	32.19	0.0	2.874602061316645
31	7	2018	11.9	24.82	0.0	1.9474772866751433
1	8	2018	7.44	28.61	0.0	2.604218105925649
2	8	2018	14.47	30.69	2.13	2.0375607319943096
3	8	2018	13.14	29.22	1.81	2.3641740681075736
4	8	2018	12.95	22.93	2.09	1.0908017789798914
5	8	2018	12.8	23.21	4.14	1.1467559166507506
6	8	2018	10.47	29.27	0.0	2.444760592259763
7	8	2018	12.52	31.57	0.0	2.625322629707212
8	8	2018	11.36	30.45	0.0	2.5533342955802647
9	8	2018	12.59	34.02	0.0	2.8501971299666016
10	8	2018	13.28	39.03	0.0	3.221491610723408
11	8	2018	14.84	37.05	0.0	3.010488077489174
12	8	2018	13.22	24.92	0.56	1.6686771275636856
13	8	2018	8.22	17.84	0.0	1.1237911028593843
14	8	2018	3.57	28.01	0.0	2.454322398245819
15	8	2018	11.45	29.82	0.0	2.409324149068432
16	8	2018	9.93	29.51	0.0	2.4384460476234544
17	8	2018	11.17	33.27	0.0	2.7149705658641454
18	8	2018	10.55	25.45	0.0	1.9233001709888609
19	8	2018	3.68	24.5	0.0	2.119798795028192
20	8	2018	5.24	23.6	0.0	1.978867548115426
21	8	2018	5.14	27.11	0.0	2.272229875043422
22	8	2018	10.04	30.69	0.0	2.4556978682994925
