Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.03	-13.55	0.0	0.1771164086666291
2	1	2018	-21.76	-5.58	0.0	0.2981858000784255
3	1	2018	-15.55	-3.55	0.0	0.3047967009307239
4	1	2018	-14.16	-6.62	0.0	0.1993570246785138
5	1	2018	-13.95	-7.31	0.0	0.1760993779677017
6	1	2018	-12.49	0.38	0.0	0.3874790454115448
7	1	2018	-8.61	0.87	0.0	0.3379491079375605
8	1	2018	-9.66	-2.38	0.0	0.2440880578442839
9	1	2018	-11.96	-1.27	0.0	0.3283650797247455
10	1	2018	-24.19	-16.36	0.35	0.113373780679806
11	1	2018	-29.38	-21.89	0.0	0.0745894934952281
12	1	2018	-31.16	-20.62	0.0	0.0969554415943539
13	1	2018	-27.86	-8.96	0.0	0.2482427778353789
14	1	2018	-22.93	-11.05	0.0	0.1991198709594498
15	1	2018	-29.5	-16.04	0.0	0.1476220669439071
16	1	2018	-21.14	-1.78	0.0	0.3918091772022638
17	1	2018	-10.17	4.02	0.29	0.521527147117083
18	1	2018	-7.76	7.42	0.0	0.657145866752726
19	1	2018	-4.84	3.88	0.0	0.3787583867833705
20	1	2018	-7.86	0.7	0.0	0.3273487434908378
21	1	2018	-11.83	-1.88	0.0	0.3176267047306405
22	1	2018	-11.02	2.4	0.0	0.4852909784193115
23	1	2018	-10.42	-1.15	0.0	0.3187898055984007
24	1	2018	-10.74	-3.73	0.0	0.2345347707024711
25	1	2018	-9.97	-2.08	0.0	0.2768343938873879
26	1	2018	-12.85	-7.82	1.4	0.1488873520505148
27	1	2018	-21.24	-13.84	0.0	0.1375649548883908
28	1	2018	-23.57	-15.03	0.0	0.1386923278226948
29	1	2018	-24.15	-4.19	0.0	0.3548119041679139
30	1	2018	-12.69	2.12	0.0	0.5361092318898352
31	1	2018	-23.47	-14.4	0.0	0.1520453587679442
1	2	2018	-27.37	-16.04	0.0	0.1507835253059153
2	2	2018	-22.4	-18.02	3.02	0.0705879051106539
3	2	2018	-27.34	-20.94	1.22	0.0807633697538743
4	2	2018	-28.47	-16.75	0.0	0.1476358962110484
5	2	2018	-26.35	-15.73	0.0	0.154112898599619
6	2	2018	-27.41	-17.26	0.0	0.1367417087401675
7	2	2018	-28.27	-14.96	0.0	0.175803048991687
8	2	2018	-27.03	-17.22	0.0	0.136377737899588
9	2	2018	-28.26	-16.01	0.0	0.161410017220472
10	2	2018	-20.69	-9.83	0.0	0.2387351426246499
11	2	2018	-27.93	-16.47	0.0	0.1547548505559902
12	2	2018	-31.94	-12.91	0.0	0.212135717837047
13	2	2018	-18.73	1.72	0.0	0.6464044429663518
14	2	2018	-14.96	0.99	1.3	0.6447448104977016
15	2	2018	-28.57	-13.49	0.0	0.2086153180014817
16	2	2018	-21.31	-5.1	0.0	0.4251065538260644
17	2	2018	-19.15	-10.79	0.0	0.2020523468296717
18	2	2018	-22.83	-12.78	0.0	0.1979606236394094
19	2	2018	-27.88	-13.98	0.0	0.2069014443721122
20	2	2018	-23.92	-12.18	0.0	0.2336897711873636
21	2	2018	-30.22	-10.81	0.0	0.2754003703818012
22	2	2018	-24.58	-7.99	0.0	0.3602161545825009
23	2	2018	-20.47	-6.67	0.0	0.4011776293266508
24	2	2018	-16.8	-1.67	0.0	0.5965497985384992
25	2	2018	-16.23	-1.73	0.0	0.5959329754592796
26	2	2018	-15.45	-4.55	0.0	0.4523662256176939
27	2	2018	-15.19	-1.87	0.0	0.5947679695406193
28	2	2018	-13.68	0.61	0.0	0.7261974455719704
1	3	2018	-17.48	-2.87	0.0	0.574794390058257
2	3	2018	-14.88	-4.71	0.0	0.458630492591116
3	3	2018	-8.89	-4.58	5.1	0.172871928286383
4	3	2018	-10.89	-5.4	6.96	0.2022369328490096
5	3	2018	-13.72	-8.63	1.32	0.1767124912917296
6	3	2018	-17.01	-6.93	0.0	0.3578055940254942
7	3	2018	-23.67	-6.98	0.0	0.4126873708154922
8	3	2018	-24.08	-8.29	0.0	0.3751929778849603
9	3	2018	-14.79	-2.6	0.0	0.5632532026918189
10	3	2018	-12.06	-1.35	0.0	0.5935065014355166
11	3	2018	-14.32	2.26	0.0	0.8309469369315243
12	3	2018	-15.9	-1.01	0.0	0.6735103316033122
13	3	2018	-15.76	1.5	0.0	0.8000996705728185
14	3	2018	-15.7	-1.03	0.0	0.6860515350664746
15	3	2018	-11.98	-3.51	0.0	0.4713258462417907
16	3	2018	-8.33	1.77	0.0	0.781599747051738
17	3	2018	-4.52	0.07	0.93	0.3430097073606689
18	3	2018	-6.59	0.73	0.46	0.6178021678705916
19	3	2018	-8.83	-0.78	0.0	0.5997563551018695
20	3	2018	-7.52	1.55	0.0	0.7705515698612635
21	3	2018	-10.4	2.44	0.0	0.928038782967963
22	3	2018	-9.54	0.42	0.0	0.7684546426773222
23	3	2018	-4.37	0.06	4.03	0.2546539251484866
24	3	2018	-8.04	3.01	0.0	0.9517112445464156
25	3	2018	-6.68	1.69	0.0	0.8080785960574167
26	3	2018	-8.43	3.91	0.0	1.0705631528750563
27	3	2018	-10.29	2.38	0.0	0.9879778050852684
28	3	2018	-14.88	-3.5	0.51	0.6668121682728911
29	3	2018	-20.44	-8.83	0.67	0.4452290003169937
30	3	2018	-24.13	-12.22	0.0	0.3431718125477762
31	3	2018	-22.03	-9.51	0.0	0.4427150328924986
1	4	2018	-18.71	-5.43	0.0	0.6169899241407305
2	4	2018	-20.6	-5.49	0.0	0.6096519610523734
3	4	2018	-17.06	-4.15	0.0	0.679820091184504
4	4	2018	-18.41	-2.83	0.0	0.7411613455632085
5	4	2018	-18.64	-9.08	0.0	0.4309836360034769
6	4	2018	-22.82	-8.97	0.0	0.4784457279361755
7	4	2018	-21.68	-5.47	0.0	0.6219462548883503
8	4	2018	-13.88	-3.0	0.0	0.7471118434975221
9	4	2018	-9.07	0.48	0.0	0.9219989984045216
10	4	2018	-10.92	5.99	0.0	1.2695202362077047
11	4	2018	-3.78	0.75	1.56	0.5813559739278126
12	4	2018	-6.21	-1.05	0.0	0.5809355295356281
13	4	2018	-7.2	0.37	0.0	0.877132904825835
14	4	2018	-4.47	5.76	0.0	1.3297183511238773
15	4	2018	-4.12	7.25	0.0	1.428243386712961
16	4	2018	-2.0	3.97	1.8	0.9654691018791016
17	4	2018	-2.09	1.3	5.94	0.284862860652255
18	4	2018	-4.78	8.65	0.0	1.5257174098088822
19	4	2018	-2.13	11.04	0.0	1.684441041506299
20	4	2018	-0.67	16.51	0.0	2.0310324188268076
