Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.65	-13.59	0.0	0.1771151011676991
2	1	2018	-20.66	-4.36	0.0	0.321800800307721
3	1	2018	-14.2	-2.05	0.0	0.3315907135182536
4	1	2018	-13.79	-5.23	0.0	0.2321217921860975
5	1	2018	-13.77	-5.86	0.0	0.2139082135630548
6	1	2018	-11.42	1.95	0.0	0.4252739977951733
7	1	2018	-8.17	2.66	0.0	0.3960536301789322
8	1	2018	-9.72	-1.58	0.0	0.2728877565228957
9	1	2018	-10.53	1.48	0.0	0.3977457773750245
10	1	2018	-23.5	-14.72	0.37	0.1343028630204088
11	1	2018	-28.95	-21.63	0.0	0.074744662067296
12	1	2018	-31.41	-19.31	0.0	0.1120994670657255
13	1	2018	-27.29	-7.69	0.0	0.2707779533828615
14	1	2018	-22.26	-7.98	0.0	0.2563871497382253
15	1	2018	-29.37	-14.96	0.0	0.1618574329493012
16	1	2018	-21.09	0.64	0.0	0.4521927892451814
17	1	2018	-8.98	4.14	0.0	0.4793808996859426
18	1	2018	-7.1	8.42	0.0	0.6377459897284095
19	1	2018	-5.01	5.11	0.0	0.4371615932843948
20	1	2018	-8.36	1.37	0.0	0.3640780976045523
21	1	2018	-12.07	-0.29	0.0	0.3739843615888464
22	1	2018	-10.98	5.06	0.0	0.5610324190681127
23	1	2018	-11.04	0.81	0.0	0.3992984974190586
24	1	2018	-10.71	-1.36	0.0	0.3163850284344435
25	1	2018	-9.02	0.08	0.0	0.3354236385180617
26	1	2018	-12.14	-5.0	0.53	0.2224446620060687
27	1	2018	-19.26	-12.78	0.0	0.1335670761257305
28	1	2018	-21.35	-13.6	0.48	0.1431838077851722
29	1	2018	-22.43	-2.25	0.0	0.399355797057685
30	1	2018	-12.06	4.96	0.0	0.613702613829803
31	1	2018	-22.55	-12.46	0.0	0.1810769662096709
1	2	2018	-25.59	-14.08	0.0	0.1728502843887241
2	2	2018	-21.44	-16.32	3.57	0.0883485466396193
3	2	2018	-27.54	-20.08	0.94	0.09349898859069
4	2	2018	-29.14	-16.21	0.0	0.1570236389483991
5	2	2018	-26.91	-15.07	0.0	0.1667209207104579
6	2	2018	-28.5	-17.18	0.0	0.1422225279948421
7	2	2018	-27.58	-13.41	0.0	0.1976373277198873
8	2	2018	-26.73	-17.13	0.0	0.1348705506081159
9	2	2018	-28.94	-15.66	0.0	0.1681968643255267
10	2	2018	-21.39	-9.09	0.0	0.2663460461392353
11	2	2018	-27.74	-14.4	0.0	0.185722160963842
12	2	2018	-32.72	-12.72	0.0	0.2135053140218803
13	2	2018	-19.11	2.31	0.0	0.6652725501477545
14	2	2018	-13.4	1.17	1.78	0.6438094243582173
15	2	2018	-25.83	-12.47	0.0	0.2175341719131384
16	2	2018	-21.06	-3.62	0.0	0.4665883359429669
17	2	2018	-19.02	-9.46	0.0	0.247498364749633
18	2	2018	-22.9	-12.38	0.0	0.20640372844114
19	2	2018	-27.89	-12.26	0.0	0.2431979945856751
20	2	2018	-23.48	-11.37	0.0	0.2499305941788036
21	2	2018	-29.24	-8.91	0.0	0.3182725768980524
22	2	2018	-24.94	-8.59	0.0	0.3420544143162303
23	2	2018	-19.85	-5.67	0.0	0.4332937761100616
24	2	2018	-15.9	-1.83	0.0	0.5835183907229295
25	2	2018	-16.84	-0.54	0.0	0.6471835705921779
26	2	2018	-14.84	-4.07	0.0	0.4604493548063295
27	2	2018	-14.67	-0.73	0.0	0.6444151835499232
28	2	2018	-13.57	0.89	0.0	0.7352268552111697
1	3	2018	-18.13	-1.38	0.0	0.6346786659248286
2	3	2018	-12.87	-3.18	0.0	0.4951918384432977
3	3	2018	-7.16	-3.13	3.03	0.1744074598913975
4	3	2018	-10.56	-4.51	7.66	0.2262058338564609
5	3	2018	-14.3	-8.57	0.0	0.1919073508733764
6	3	2018	-17.6	-7.74	0.0	0.336396241089513
7	3	2018	-23.68	-5.95	0.0	0.4525070542952482
8	3	2018	-24.3	-7.2	0.0	0.4151989943990244
9	3	2018	-12.39	0.14	0.0	0.7038207989102687
10	3	2018	-11.98	-1.49	0.0	0.5936007578695164
11	3	2018	-14.08	2.45	0.0	0.85760027022891
12	3	2018	-16.16	-0.65	0.0	0.7049623888104135
13	3	2018	-16.08	2.3	0.0	0.8496770947691982
14	3	2018	-15.88	-0.85	0.0	0.7087372612653011
15	3	2018	-9.68	-2.29	0.0	0.4790773839043652
16	3	2018	-6.81	2.41	0.0	0.7981588633691602
17	3	2018	-4.58	0.92	2.42	0.3431561415207114
18	3	2018	-5.23	1.62	0.55	0.6144177779157552
19	3	2018	-8.42	0.92	0.0	0.7331000877747542
20	3	2018	-8.74	2.84	0.0	0.9155609651177876
21	3	2018	-10.74	2.64	0.0	0.94025500263138
22	3	2018	-8.7	1.62	0.0	0.8364016143005698
23	3	2018	-5.02	1.73	4.69	0.5096607950228785
24	3	2018	-9.44	2.97	0.0	0.9722362013801548
25	3	2018	-6.09	1.79	0.0	0.7708897285171288
26	3	2018	-7.11	5.56	0.0	1.1729231798035369
27	3	2018	-9.22	5.73	0.0	1.2003491427042174
28	3	2018	-12.26	-0.49	0.75	0.8182892095560893
29	3	2018	-18.53	-4.78	0.84	0.6129343739794467
30	3	2018	-21.65	-12.61	0.0	0.2897815131530257
31	3	2018	-21.42	-9.36	0.0	0.4407026784566897
1	4	2018	-18.27	-5.4	0.0	0.6112793576074841
2	4	2018	-19.94	-5.16	0.0	0.6213923215732572
3	4	2018	-16.39	-3.34	0.0	0.7130424258767148
4	4	2018	-17.89	-2.4	0.0	0.7591761162981127
5	4	2018	-17.7	-7.16	0.0	0.5142209343788205
6	4	2018	-22.47	-9.31	0.0	0.4599672072386895
7	4	2018	-20.68	-3.6	0.0	0.7008942624864608
8	4	2018	-11.51	-2.07	0.0	0.7523842761152155
9	4	2018	-5.95	1.44	0.0	0.8553865978076322
10	4	2018	-9.57	8.08	0.0	1.3865470109299811
11	4	2018	-2.68	2.41	1.01	0.7149600246929375
12	4	2018	-3.18	0.53	0.0	0.4494428656356024
13	4	2018	-3.0	2.22	0.0	0.7617875500763575
14	4	2018	-2.28	8.43	0.0	1.4883512732292423
15	4	2018	-3.12	10.56	0.0	1.629369601294524
16	4	2018	-0.76	6.25	3.01	0.960060086917633
17	4	2018	-1.54	2.9	4.71	0.459341923248493
18	4	2018	-5.25	10.64	0.0	1.6280997412693885
19	4	2018	-2.07	13.23	0.0	1.8124832197375749
20	4	2018	-0.22	19.47	0.0	2.1975031705523276
21	4	2018	1.12	20.92	0.0	2.302273760832505
22	4	2018	2.24	15.2	0.0	1.942317621966007
23	4	2018	-0.86	13.27	0.0	1.82277841126045
24	4	2018	-1.59	20.97	0.0	2.1868990983661893
25	4	2018	3.08	17.42	0.0	2.0291863839467705
26	4	2018	-0.87	22.45	0.0	2.288326655833362
27	4	2018	-0.75	17.41	0.0	2.0162185045127554
28	4	2018	1.39	27.04	0.0	2.5809375578914997
29	4	2018	6.07	21.24	0.0	2.2768516374288197
30	4	2018	0.48	12.38	0.0	1.6879349676685074
1	5	2018	-3.18	17.18	0.0	1.9802095753940097
2	5	2018	1.04	19.2	0.0	2.1509899552491176
3	5	2018	6.4	22.32	0.0	2.363441167038521
4	5	2018	4.68	24.63	0.0	2.520623486816666
5	5	2018	5.78	24.98	0.0	2.548494957099159
6	5	2018	4.13	27.7	0.0	2.701400063824478
7	5	2018	11.11	27.38	0.0	2.686361908281236
8	5	2018	9.36	18.29	6.63	1.655337809323289
9	5	2018	4.07	14.44	0.0	1.7343398206930802
10	5	2018	4.08	11.99	2.62	1.0641979887892865
11	5	2018	4.56	10.95	1.83	1.0441668851718178
12	5	2018	3.02	19.0	0.0	2.165859969380821
13	5	2018	6.29	26.67	0.0	2.6840457185953057
14	5	2018	3.98	25.36	0.0	2.5880638021671127
15	5	2018	11.67	32.26	0.0	3.0429671962080564
16	5	2018	9.12	29.11	0.0	2.839463522379662
17	5	2018	7.54	15.3	0.0	1.4045665611998537
18	5	2018	4.51	18.73	0.0	2.116268214198205
19	5	2018	1.58	22.41	0.0	2.389414419912316
20	5	2018	2.33	25.53	0.0	2.594898910363885
21	5	2018	9.98	30.41	0.0	2.940023407613151
22	5	2018	9.98	27.86	0.0	2.755014020099233
23	5	2018	8.66	30.1	2.04	2.6748336511696733
24	5	2018	11.17	27.57	0.78	2.7178791567829244
25	5	2018	10.49	28.69	0.0	2.817908296198442
26	5	2018	10.1	31.4	0.0	3.0229524891269697
27	5	2018	10.13	26.72	0.0	2.6795233509479193
28	5	2018	9.49	31.22	0.0	3.0236627012099353
29	5	2018	13.32	28.07	0.0	2.7233984114402965
30	5	2018	11.13	25.41	4.47	2.2907256311746487
31	5	2018	8.92	15.31	0.0	1.1126570660572015
1	6	2018	9.33	15.62	9.5	0.8344802143623391
2	6	2018	7.99	19.28	0.0	1.949774897786944
3	6	2018	7.37	24.96	0.0	2.6276471805061816
4	6	2018	10.0	29.47	0.0	2.9417874115659917
5	6	2018	9.59	22.13	0.0	2.3602324253225313
6	6	2018	6.82	28.08	0.0	2.8620601617628343
7	6	2018	8.62	28.4	0.0	2.877016478345652
8	6	2018	13.01	25.77	0.0	2.566168036061424
9	6	2018	12.56	31.62	0.0	3.066398245937595
10	6	2018	13.52	25.85	0.0	2.539084730788802
11	6	2018	7.09	18.56	0.0	2.0269393672855247
12	6	2018	7.2	23.3	0.0	2.50132292696617
13	6	2018	7.47	26.77	0.0	2.7677702259096284
14	6	2018	9.18	23.07	1.55	2.450429484704608
15	6	2018	9.5	23.48	0.0	2.485303975347345
16	6	2018	7.4	21.65	0.0	2.3707195878128733
17	6	2018	7.91	25.45	0.0	2.6702364599290744
18	6	2018	7.95	28.14	0.0	2.870430538035367
19	6	2018	10.93	26.71	0.0	2.7297654246198366
20	6	2018	9.72	29.85	0.0	2.990070761849531
21	6	2018	11.87	29.97	0.0	2.9752862380240344
22	6	2018	14.41	29.11	0.0	2.847789191810084
23	6	2018	12.17	27.95	10.96	2.5738043730508444
24	6	2018	14.88	27.16	0.0	2.64990685307626
25	6	2018	13.72	29.92	1.28	2.9503885428901513
26	6	2018	11.94	24.87	0.0	2.5562692166478747
27	6	2018	7.09	25.37	0.0	2.697953503047952
28	6	2018	7.69	24.79	0.0	2.6472956481994245
29	6	2018	11.67	23.59	0.0	2.4415591030894697
30	6	2018	12.89	24.57	4.73	2.0089522437257696
1	7	2018	11.53	21.08	2.65	1.4914634601619734
2	7	2018	9.46	22.51	3.41	1.889389405087808
3	7	2018	7.15	21.26	11.3	1.8512257725328896
4	7	2018	11.02	20.11	8.5	1.1986228414687867
5	7	2018	7.52	25.39	0.0	2.518637031655062
6	7	2018	14.22	34.52	0.0	3.2029664769400275
7	7	2018	14.11	31.46	0.0	2.892122980608899
8	7	2018	10.23	26.06	0.0	2.4614047405209103
9	7	2018	9.33	29.28	0.0	2.8332832697422856
10	7	2018	12.84	29.73	4.2	2.2445264097111073
11	7	2018	15.13	26.0	0.0	1.909436983313489
12	7	2018	13.48	29.18	0.0	2.5814981403880357
13	7	2018	12.94	33.2	0.0	3.0441667071430545
14	7	2018	11.87	21.76	0.0	1.5797263207914234
15	7	2018	8.22	25.91	0.0	2.470303146952604
16	7	2018	6.36	27.08	0.0	2.6418702141958765
17	7	2018	10.16	35.07	0.0	3.271651007136809
18	7	2018	15.94	31.56	0.0	2.7379889312203383
19	7	2018	13.94	29.03	0.0	2.551620242083239
20	7	2018	12.24	29.8	0.0	2.751177256377863
21	7	2018	14.98	28.47	0.0	2.3786483182312614
22	7	2018	11.85	24.13	0.0	2.021446644020481
23	7	2018	8.98	23.78	0.0	2.2080595522290154
24	7	2018	8.1	23.78	2.14	1.8414076271158415
25	7	2018	9.17	22.16	0.0	1.9389955223012296
26	7	2018	6.1	24.31	0.0	2.348714468478796
27	7	2018	8.64	24.38	0.0	2.2453807573682236
28	7	2018	8.28	27.76	0.0	2.6045805168512435
29	7	2018	8.35	29.8	0.0	2.7646503981457053
30	7	2018	10.78	32.25	0.0	2.9069670457859944
31	7	2018	11.85	25.08	0.0	2.0158457787889827
1	8	2018	7.44	28.9	0.0	2.6521609873738363
2	8	2018	14.45	30.76	2.07	2.073390426740064
3	8	2018	13.12	29.14	1.83	2.3825167900651696
4	8	2018	13.1	22.85	2.1	1.076078945540476
5	8	2018	12.78	23.29	3.97	1.176347424959146
6	8	2018	10.46	29.3	0.0	2.4703660891595107
7	8	2018	12.48	31.47	0.0	2.6468491980284212
8	8	2018	11.35	30.56	0.0	2.5938404830135617
9	8	2018	12.6	34.15	0.0	2.891806370025418
10	8	2018	13.35	39.01	0.0	3.2486192958764404
11	8	2018	14.81	36.73	0.0	3.015352118289868
12	8	2018	13.13	25.27	0.48	1.7621784112555916
13	8	2018	8.2	17.89	0.0	1.153272220257242
14	8	2018	3.55	28.01	0.0	2.4738623917194156
15	8	2018	11.36	29.83	0.0	2.443002107816854
16	8	2018	9.85	29.71	0.0	2.487681092960361
17	8	2018	11.0	33.2	0.0	2.741483677442331
18	8	2018	10.47	25.57	0.0	1.9692825174248252
19	8	2018	3.65	24.87	0.0	2.1712625637955463
20	8	2018	5.19	23.92	0.0	2.031298837193344
21	8	2018	5.14	27.38	0.0	2.315410188024487
22	8	2018	10.38	31.01	0.0	2.49324797592177
23	8	2018	8.6	31.1	0.0	2.5384208353181728
24	8	2018	8.37	22.43	0.0	1.643331540482349
25	8	2018	7.31	20.2	0.0	1.4400647643302908
26	8	2018	7.72	18.28	1.38	1.1341481389286872
27	8	2018	7.67	14.4	3.75	0.5538232361865124
28	8	2018	6.86	19.42	0.0	1.3380545834931996
29	8	2018	6.22	27.53	0.0	2.230720558510899
30	8	2018	10.21	23.48	1.08	1.5872600893561806
31	8	2018	7.3	20.28	0.0	1.4946389276129175
1	9	2018	6.41	21.54	0.0	1.6933257604404448
2	9	2018	3.47	20.42	0.0	1.7023466727176322
3	9	2018	4.42	24.01	0.0	1.9762031142190275
4	9	2018	2.74	15.09	0.0	1.1441033010582664
5	9	2018	-0.55	22.3	0.0	1.8840628522312213
6	9	2018	2.82	25.9	0.0	2.1030674414444435
7	9	2018	6.97	25.31	0.0	1.9443833093082847
8	9	2018	11.26	28.5	0.0	2.0458779991257594
9	9	2018	7.73	23.58	0.0	1.720648706044067
10	9	2018	3.5	24.58	0.0	1.9468338400132912
11	9	2018	5.89	18.09	0.0	1.1911786381756864
12	9	2018	4.73	15.87	0.94	1.0022961930333405
13	9	2018	3.57	12.4	1.66	0.6857825301327847
14	9	2018	3.49	9.4	0.0	0.4501080507609463
15	9	2018	5.8	13.3	5.88	0.5591095584376874
16	9	2018	7.04	11.62	7.72	0.3560889042547493
17	9	2018	5.56	13.51	1.19	0.6510129817671777
18	9	2018	4.81	11.42	0.0	0.5313875869805588
19	9	2018	2.39	14.97	0.0	0.9921499571308504
20	9	2018	2.28	10.93	0.0	0.6463586781307625
21	9	2018	0.71	9.84	4.09	0.589083025382546
22	9	2018	0.16	2.06	8.7	0.124510519784384
23	9	2018	-0.01	5.27	0.57	0.366756267005691
24	9	2018	0.35	12.82	0.91	0.8998523082194426
25	9	2018	2.03	13.75	0.82	0.8739470015956268
26	9	2018	3.12	16.61	0.0	1.0577183891869346
27	9	2018	-1.76	9.51	0.0	0.7194826233803474
28	9	2018	-3.91	8.63	0.0	0.7356432189081075
29	9	2018	-1.88	7.78	0.0	0.611773453611466
30	9	2018	-7.44	5.3	0.77	0.6658941388598013
1	10	2018	-1.52	5.84	1.5	0.4682164610683283
2	10	2018	-1.02	3.42	2.11	0.2609810751143641
3	10	2018	-1.62	5.95	0.11	0.4832943273009739
4	10	2018	-6.28	6.21	0.0	0.6874371796586097
5	10	2018	-3.01	8.31	0.0	0.7215711665273059
6	10	2018	-4.54	12.89	0.0	1.0629549226279669
7	10	2018	-3.0	13.98	0.0	1.098644201927294
8	10	2018	-2.12	3.56	0.0	0.3513625936628518
9	10	2018	-2.84	2.32	0.0	0.3101078943624921
10	10	2018	-6.47	5.55	0.0	0.6456101578190984
11	10	2018	-9.17	6.18	0.0	0.7228351039950438
