Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.75	-13.91	0.0	0.17364626845523
2	1	2018	-21.74	-4.8	0.0	0.3163893437810807
3	1	2018	-14.63	-2.15	0.0	0.3351713225597434
4	1	2018	-14.34	-5.78	0.0	0.2262283489712707
5	1	2018	-13.76	-6.04	0.0	0.2093722346398608
6	1	2018	-11.1	2.33	0.0	0.4352071460263646
7	1	2018	-7.81	2.39	0.0	0.3796750662939164
8	1	2018	-9.62	-1.63	0.0	0.2696776658735274
9	1	2018	-10.2	1.61	0.0	0.3982814598173818
10	1	2018	-23.57	-14.21	0.41	0.1446161627974206
11	1	2018	-28.91	-21.66	0.0	0.0745281888819026
12	1	2018	-31.32	-19.99	0.0	0.1048335179687404
13	1	2018	-27.66	-7.74	0.0	0.2704502933725978
14	1	2018	-22.59	-8.88	0.0	0.2405432591668518
15	1	2018	-29.28	-15.77	0.0	0.1512425946234818
16	1	2018	-21.73	-0.43	0.0	0.4273419289051107
17	1	2018	-9.67	4.05	0.0	0.4947089599829528
18	1	2018	-7.17	7.84	0.0	0.6528641586265425
19	1	2018	-5.04	4.89	0.0	0.4296577709666825
20	1	2018	-8.39	1.72	0.0	0.3797887776322516
21	1	2018	-12.25	-0.04	0.0	0.3870236304588222
22	1	2018	-11.36	4.73	0.0	0.5850816688274473
23	1	2018	-10.99	0.65	0.0	0.3944616514468239
24	1	2018	-11.02	-1.58	0.0	0.3163394417544897
25	1	2018	-9.05	0.58	0.0	0.3567747846504654
26	1	2018	-12.23	-5.12	0.41	0.2216104172797245
27	1	2018	-19.42	-13.07	0.0	0.1300617949332599
28	1	2018	-21.75	-13.54	0.0	0.1495056357565591
29	1	2018	-22.55	-2.47	0.0	0.4013921331205409
30	1	2018	-12.62	4.49	0.0	0.636782380415121
31	1	2018	-22.57	-12.94	0.0	0.1722805776074683
1	2	2018	-26.24	-14.5	0.0	0.1699202795382906
2	2	2018	-21.72	-16.29	4.05	0.0928061168739551
3	2	2018	-27.65	-19.88	1.65	0.0974022209481716
4	2	2018	-29.21	-16.37	0.0	0.155686541556214
5	2	2018	-26.83	-15.53	0.0	0.1596448775687265
6	2	2018	-28.65	-16.98	0.0	0.146574219377349
7	2	2018	-27.71	-13.45	0.0	0.1981956414566857
8	2	2018	-27.15	-17.08	0.0	0.1387243764643098
9	2	2018	-29.11	-16.11	0.0	0.162807156749616
10	2	2018	-21.5	-9.67	0.0	0.2516566224419501
11	2	2018	-27.77	-15.07	0.0	0.1758323188890068
12	2	2018	-32.73	-13.01	0.0	0.2104790572267262
13	2	2018	-19.38	1.94	0.0	0.655238733003047
14	2	2018	-13.56	1.15	1.7	0.6502793644360264
15	2	2018	-26.15	-12.82	0.0	0.215807207689358
16	2	2018	-21.16	-3.86	0.0	0.4678577865698583
17	2	2018	-18.6	-9.84	0.0	0.2256699275334263
18	2	2018	-22.76	-12.29	0.0	0.2105999750254797
19	2	2018	-27.92	-13.29	0.0	0.2226951359817168
20	2	2018	-23.49	-11.42	0.0	0.2520634882233254
21	2	2018	-28.95	-9.74	0.0	0.3046739237885332
22	2	2018	-25.15	-8.65	0.0	0.34387062032979
23	2	2018	-20.01	-6.53	0.0	0.4062972911616586
24	2	2018	-16.15	-1.87	0.0	0.5902197909486022
25	2	2018	-16.46	-1.22	0.0	0.6246787770658204
26	2	2018	-14.69	-3.84	0.0	0.4787859651550359
27	2	2018	-14.78	-1.01	0.0	0.6399038525477629
28	2	2018	-13.68	0.93	0.0	0.7468976083497061
1	3	2018	-18.0	-1.43	0.0	0.6399702426031753
2	3	2018	-12.94	-3.66	0.0	0.473955927077023
3	3	2018	-7.69	-3.69	4.11	0.1699844907376969
4	3	2018	-10.25	-4.61	7.92	0.2152386026594417
5	3	2018	-13.52	-8.78	0.93	0.1659692576879419
6	3	2018	-17.3	-7.7	0.0	0.3242695140591713
7	3	2018	-23.56	-5.68	0.0	0.4551739144087787
8	3	2018	-24.07	-7.84	0.0	0.3902947876377858
9	3	2018	-13.16	-0.66	0.0	0.6527534015074297
10	3	2018	-11.82	-1.92	0.0	0.5457900093854658
11	3	2018	-14.11	2.2	0.0	0.8315975615719897
12	3	2018	-16.45	-0.4	0.0	0.7055130583645775
13	3	2018	-16.32	2.28	0.0	0.8344214408410561
14	3	2018	-16.02	-0.81	0.0	0.6990847080882447
15	3	2018	-10.71	-2.86	0.0	0.4667875045961545
16	3	2018	-7.32	2.24	0.0	0.7835651029096027
17	3	2018	-5.7	1.08	1.86	0.5796683803603209
18	3	2018	-5.22	1.3	0.5	0.562925588701359
19	3	2018	-7.8	0.49	0.0	0.6536677823680013
20	3	2018	-7.87	2.33	0.0	0.8399811768832557
21	3	2018	-10.42	2.77	0.0	0.9383860898437288
22	3	2018	-8.53	1.18	0.0	0.7836858144703157
23	3	2018	-4.79	0.67	3.76	0.3578875977852999
24	3	2018	-8.79	2.87	0.0	0.9527729581670216
25	3	2018	-6.1	1.83	0.0	0.7814501544700166
26	3	2018	-7.65	4.86	0.0	1.1286237628051334
27	3	2018	-9.15	5.48	0.0	1.1867344017787014
28	3	2018	-12.02	-2.05	0.57	0.7039309032206151
29	3	2018	-19.16	-5.45	0.62	0.5853099362872645
30	3	2018	-22.81	-12.72	0.0	0.3074634208392494
31	3	2018	-21.86	-9.5	0.0	0.4394874047063389
1	4	2018	-18.02	-5.0	0.0	0.632542264131051
2	4	2018	-19.75	-5.31	0.0	0.6174762107401615
3	4	2018	-15.42	-3.03	0.0	0.7289161004399141
4	4	2018	-17.7	-2.19	0.0	0.7717875542701679
5	4	2018	-17.72	-7.37	0.0	0.5048845066710627
6	4	2018	-22.19	-9.18	0.0	0.4661262282698487
7	4	2018	-20.73	-4.68	0.0	0.6583148607376196
8	4	2018	-11.73	-2.67	0.42	0.7127858764102931
9	4	2018	-7.16	1.27	0.0	0.9076034609047696
10	4	2018	-9.78	7.35	0.0	1.3543991637929338
11	4	2018	-2.99	2.35	0.94	0.7406830493610395
12	4	2018	-3.72	0.07	0.0	0.4450287963957876
13	4	2018	-3.74	1.28	0.0	0.6911911955529983
14	4	2018	-3.59	6.96	0.0	1.408512919000875
15	4	2018	-3.23	9.33	0.0	1.563176516529152
16	4	2018	-1.49	5.38	3.27	0.9067029184391272
17	4	2018	-1.67	2.04	5.65	0.329506038560093
18	4	2018	-5.34	9.21	0.0	1.5574799222521214
19	4	2018	-2.63	11.87	0.0	1.7378819832231478
20	4	2018	-0.39	18.21	0.0	2.1357625574353216
21	4	2018	0.98	20.32	0.0	2.277658300362863
22	4	2018	2.06	14.64	0.0	1.9175960189847316
23	4	2018	-0.92	13.24	0.0	1.8325975463458877
24	4	2018	-1.85	20.09	0.0	2.222691978123754
25	4	2018	2.88	17.5	0.0	2.117843303099693
26	4	2018	-1.1	22.3	0.0	2.2820940481990046
27	4	2018	-1.07	16.29	0.0	1.9549250720258344
28	4	2018	0.77	26.04	0.0	2.5232374785278004
29	4	2018	5.88	21.83	0.0	2.3310829078439803
30	4	2018	0.04	11.51	0.0	1.5973776932796044
1	5	2018	-3.48	16.33	0.0	1.9361724048134328
2	5	2018	1.5	18.08	0.0	2.0928445226321664
3	5	2018	5.94	21.83	0.0	2.344401549238564
4	5	2018	4.61	24.28	0.0	2.509586255251364
5	5	2018	5.87	24.68	0.0	2.5408534863657044
6	5	2018	4.1	27.25	0.0	2.684420957265929
7	5	2018	11.11	26.73	0.0	2.6515391934219146
8	5	2018	9.21	18.82	5.99	1.7458338982527768
9	5	2018	3.33	13.85	0.0	1.7121977089464302
10	5	2018	2.83	12.31	2.9	1.243551108542592
11	5	2018	4.49	11.35	3.11	0.8654804929551694
12	5	2018	2.76	18.05	0.0	2.1091880795473887
13	5	2018	5.72	26.6	0.0	2.6870666337199505
14	5	2018	4.39	24.44	0.0	2.5410965949894178
15	5	2018	11.74	32.09	0.0	3.0424524949046297
16	5	2018	8.8	28.48	0.0	2.8086039482654246
17	5	2018	7.35	15.5	0.58	1.4424456068992624
18	5	2018	4.44	18.12	0.0	2.0776901556036735
19	5	2018	1.4	21.73	0.0	2.3519528752678194
20	5	2018	2.29	24.71	0.0	2.551318637971034
21	5	2018	9.33	29.9	0.0	2.916659538654795
22	5	2018	10.5	27.6	0.0	2.73618838611696
23	5	2018	8.67	29.23	4.53	2.629318041775205
24	5	2018	11.53	26.05	2.42	2.240691514752061
25	5	2018	10.81	28.13	0.0	2.7819625013172677
26	5	2018	10.08	30.78	0.0	2.991872813107342
27	5	2018	10.82	26.16	0.0	2.631403137532803
28	5	2018	9.23	30.11	0.0	2.9614230750737467
29	5	2018	12.59	28.38	0.0	2.785368818622168
30	5	2018	11.45	25.52	7.42	2.173133590858587
31	5	2018	8.88	15.18	0.0	0.97036587900438
1	6	2018	9.27	16.45	11.19	0.8945559720188018
2	6	2018	7.59	18.32	0.0	1.713104116873707
3	6	2018	7.54	24.16	0.0	2.5763661110438165
4	6	2018	9.62	28.59	1.83	2.89255104896729
5	6	2018	9.59	21.43	0.0	2.1533589894632903
6	6	2018	6.8	27.35	0.0	2.8241217636495475
7	6	2018	9.15	27.27	0.0	2.8037302479868824
8	6	2018	12.95	23.91	0.0	2.1917419871658237
9	6	2018	12.53	30.26	0.0	2.9817773922514874
10	6	2018	13.85	25.5	0.0	2.344752553807836
11	6	2018	6.7	19.19	0.0	2.022985592264577
12	6	2018	7.2	22.54	0.0	2.4474870802576536
13	6	2018	7.34	26.35	0.0	2.754426199600247
14	6	2018	9.49	22.23	1.85	2.286623744289573
15	6	2018	8.94	23.01	0.0	2.4245194208677248
16	6	2018	7.54	21.05	0.0	2.2618160923004296
17	6	2018	8.24	25.01	0.0	2.6520098425866045
18	6	2018	7.84	27.3	0.0	2.829390532322668
19	6	2018	10.81	26.04	0.0	2.697468554398446
20	6	2018	9.7	29.02	0.0	2.950144135885021
21	6	2018	11.92	29.23	0.0	2.9392951360302773
22	6	2018	13.69	28.42	0.0	2.8343423040406215
23	6	2018	12.31	27.14	20.48	2.3944529885400723
24	6	2018	14.7	26.66	0.0	2.3015789289945245
25	6	2018	13.62	29.26	2.8	2.2949967936672206
26	6	2018	11.78	25.03	0.0	2.3238618010486523
27	6	2018	7.16	25.24	0.0	2.609806612372635
28	6	2018	8.16	25.68	0.0	2.627750254618201
29	6	2018	11.93	23.0	0.0	1.9960169985092728
30	6	2018	12.47	24.15	3.94	1.6809463376969518
1	7	2018	11.19	21.12	1.91	1.6802241630979111
2	7	2018	9.43	22.83	2.56	1.713862922739755
3	7	2018	7.1	21.69	10.3	1.72024708128235
4	7	2018	10.32	19.58	6.89	1.0679028953604817
5	7	2018	7.39	25.16	0.0	2.371180458820892
6	7	2018	14.06	34.03	0.0	2.994867085387357
7	7	2018	14.3	30.96	0.0	2.6513466762926265
8	7	2018	9.95	25.54	0.0	2.2706797576645883
9	7	2018	9.3	28.97	0.0	2.665177858752916
10	7	2018	13.06	28.85	4.25	1.9864071305411817
11	7	2018	14.9	25.48	0.0	1.6964712593678548
12	7	2018	13.53	29.24	0.0	2.4292419363825344
13	7	2018	12.85	32.96	0.0	2.8702059161533495
14	7	2018	11.92	21.87	0.0	1.4597931254109515
15	7	2018	8.21	25.8	0.0	2.3289511729003123
16	7	2018	6.33	26.2	0.0	2.4413886376788705
17	7	2018	9.77	34.26	0.0	3.078145696978955
18	7	2018	16.21	32.01	0.0	2.5902770307285543
19	7	2018	14.25	28.64	0.0	2.297917304353293
20	7	2018	11.71	29.24	0.0	2.555434801023863
21	7	2018	15.17	28.27	0.0	2.146960430579501
22	7	2018	11.73	23.85	0.0	1.8356949994566505
23	7	2018	9.31	24.01	0.0	2.0707624976939303
24	7	2018	8.06	23.47	2.15	1.686741237783992
25	7	2018	9.2	21.84	0.0	1.7541096878530351
26	7	2018	6.09	23.27	0.0	2.121199711618152
27	7	2018	7.87	24.27	0.0	2.1402804582258956
28	7	2018	8.21	27.46	0.0	2.44570978532284
29	7	2018	8.3	29.69	0.0	2.62471332537903
30	7	2018	10.79	32.11	0.0	2.7514952793260408
31	7	2018	11.85	24.59	0.0	1.7974455218227474
1	8	2018	7.34	27.99	0.0	2.451069280318895
2	8	2018	14.47	30.2	2.86	1.8653601737007637
3	8	2018	13.0	29.3	1.76	2.256039588931723
4	8	2018	12.48	23.19	1.96	1.417666736067759
5	8	2018	12.73	23.18	5.0	1.064785258945231
6	8	2018	10.45	29.04	0.0	2.313719600090016
7	8	2018	12.59	31.82	0.0	2.515006969102493
8	8	2018	11.2	30.36	0.0	2.426121784578265
9	8	2018	12.53	33.86	0.0	2.7038102257143617
10	8	2018	12.94	38.94	0.0	3.095311766189964
11	8	2018	14.9	38.01	0.0	2.950757821471861
12	8	2018	13.44	25.13	0.0	1.5492568140592091
13	8	2018	8.12	17.93	0.0	1.0596748145258883
14	8	2018	3.56	27.87	0.0	2.3589885768735455
15	8	2018	11.6	30.25	0.0	2.3240243818925985
16	8	2018	10.17	29.29	0.0	2.296228033361182
17	8	2018	11.71	33.58	0.0	2.6124281491514294
18	8	2018	10.87	25.51	0.0	1.7946570174790084
19	8	2018	3.83	24.07	0.0	1.9961570359421212
20	8	2018	5.39	23.42	0.0	1.8668774806689108
21	8	2018	5.0	26.88	0.0	2.169597150222245
22	8	2018	9.87	30.27	0.0	2.3261741371174423
23	8	2018	8.66	31.19	0.0	2.445518789387864
24	8	2018	8.4	24.38	0.0	1.7774761996091353
25	8	2018	7.13	19.84	0.0	1.3195382866679974
26	8	2018	7.24	16.71	2.16	0.7740765820640455
27	8	2018	7.75	14.54	4.37	0.5633721662331156
28	8	2018	7.42	18.29	0.0	1.0565651104145393
29	8	2018	5.98	27.04	0.0	2.1190081705601016
30	8	2018	10.46	23.22	1.57	1.4440952608138435
31	8	2018	7.18	20.02	0.0	1.3908300322193274
1	9	2018	6.28	22.12	0.0	1.6817470152600082
2	9	2018	3.37	20.35	0.0	1.6279613776922814
3	9	2018	4.57	24.72	0.0	1.970301051887742
4	9	2018	2.81	15.12	0.0	1.090923193161287
5	9	2018	-0.55	21.88	0.0	1.80589032015193
6	9	2018	2.54	25.23	0.0	2.000994244560957
7	9	2018	6.32	24.57	0.0	1.835096954695794
8	9	2018	11.24	27.47	0.0	1.857329766280542
9	9	2018	7.9	22.73	0.0	1.5524728450693026
10	9	2018	3.24	24.15	0.0	1.8644036509276576
11	9	2018	5.27	17.74	0.0	1.145905096503406
12	9	2018	4.62	15.25	1.25	0.8925037605869283
13	9	2018	3.44	13.08	2.69	0.6750149111753975
14	9	2018	3.15	9.51	0.0	0.4831937583379044
15	9	2018	5.42	13.97	8.3	0.6352003080770089
16	9	2018	7.14	11.02	8.7	0.3055534488225966
17	9	2018	5.28	14.47	0.9	0.7517743515816234
18	9	2018	3.9	10.77	0.0	0.5404113403999262
