Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.46	-14.37	0.0	0.1664143880132245
2	1	2018	-19.45	-5.22	0.0	0.2940271791723574
3	1	2018	-14.43	-3.36	0.0	0.2951454546327032
4	1	2018	-14.14	-6.63	0.0	0.1980005329914112
5	1	2018	-14.37	-7.74	0.0	0.1713104968424154
6	1	2018	-13.86	-0.15	0.0	0.3857208638696376
7	1	2018	-9.52	0.61	0.0	0.3465144882464052
8	1	2018	-10.26	-2.77	0.0	0.2435899819967947
9	1	2018	-13.56	-2.05	0.0	0.3261442879778996
10	1	2018	-25.03	-16.78	0.31	0.1129766575618635
11	1	2018	-30.37	-22.23	0.0	0.0759824691784006
12	1	2018	-31.92	-20.56	0.0	0.0998303410308253
13	1	2018	-28.09	-9.65	0.0	0.2363065836697835
14	1	2018	-23.91	-9.89	0.0	0.2249772294453087
15	1	2018	-29.79	-15.99	0.0	0.1484461575160378
16	1	2018	-20.95	-2.27	0.0	0.3787368299684696
17	1	2018	-9.56	4.3	0.53	0.5300771010415162
18	1	2018	-8.02	7.59	0.0	0.6824231364301165
19	1	2018	-5.37	3.87	0.0	0.3921893311500217
20	1	2018	-8.55	0.03	0.0	0.3162854427580492
21	1	2018	-12.14	-2.86	0.0	0.28936822989409
22	1	2018	-10.92	1.54	0.0	0.4504074067908435
23	1	2018	-10.98	-1.37	0.0	0.3206181466930259
24	1	2018	-10.65	-4.41	0.0	0.2075743541706103
25	1	2018	-10.62	-3.81	0.0	0.2288100666377002
26	1	2018	-13.3	-8.27	0.79	0.1449344227763476
27	1	2018	-20.85	-13.15	0.0	0.1465671875026679
28	1	2018	-23.4	-15.53	0.37	0.1278186379653878
29	1	2018	-24.11	-4.71	0.0	0.3471319453322046
30	1	2018	-13.25	1.91	0.0	0.5488127507807666
31	1	2018	-24.56	-13.51	0.0	0.1755354326332685
1	2	2018	-27.16	-16.48	0.0	0.1423155553116691
2	2	2018	-22.48	-18.3	2.07	0.0663962839901026
3	2	2018	-27.96	-21.07	1.31	0.0831500484577662
4	2	2018	-28.33	-17.03	0.0	0.1422470995074256
5	2	2018	-26.31	-15.48	0.0	0.1571017132621676
6	2	2018	-27.68	-17.68	0.0	0.1313048286620446
7	2	2018	-28.39	-15.34	0.0	0.1695281319920324
8	2	2018	-27.28	-17.6	0.0	0.1313210353149434
9	2	2018	-28.78	-15.99	0.0	0.1628803055972603
10	2	2018	-20.94	-9.0	0.0	0.2655953701648161
11	2	2018	-28.77	-15.41	0.0	0.1730433448429597
12	2	2018	-32.16	-13.07	0.0	0.2087240291112468
13	2	2018	-18.51	1.98	0.0	0.651607631650733
14	2	2018	-16.35	1.19	1.62	0.6426381172222527
15	2	2018	-28.55	-13.48	0.0	0.2064356027847594
16	2	2018	-21.24	-5.11	0.0	0.4194549821461283
17	2	2018	-19.33	-10.86	0.0	0.2015381489151434
18	2	2018	-23.74	-13.24	0.0	0.1937587357824496
19	2	2018	-28.03	-14.4	0.0	0.1959709090927263
20	2	2018	-24.19	-12.31	0.0	0.2282879814502486
21	2	2018	-30.59	-10.56	0.0	0.2762327482065015
22	2	2018	-24.56	-8.2	0.0	0.350315995597685
23	2	2018	-20.17	-5.98	0.0	0.419303912571458
24	2	2018	-15.79	-1.63	0.0	0.5873941913392211
25	2	2018	-17.09	-2.41	0.0	0.5602255628576446
26	2	2018	-15.42	-4.98	0.0	0.4199131179875279
27	2	2018	-15.06	-2.72	0.0	0.5409051780320064
28	2	2018	-14.33	0.1	0.0	0.6924614630952094
1	3	2018	-17.96	-3.76	0.0	0.5303280953170554
2	3	2018	-15.12	-4.99	0.0	0.4403286262200078
3	3	2018	-8.71	-4.17	3.71	0.1831579849785163
4	3	2018	-11.12	-5.33	5.52	0.2099863810509461
5	3	2018	-14.71	-8.84	1.46	0.202543374079696
6	3	2018	-18.33	-7.32	0.0	0.4000641131956845
7	3	2018	-23.94	-7.41	0.0	0.4243362317334772
8	3	2018	-23.94	-7.57	0.0	0.4223853871746745
9	3	2018	-13.71	-2.94	0.0	0.5773717505486583
10	3	2018	-12.82	-0.92	0.0	0.6968860303423193
11	3	2018	-14.15	2.26	0.0	0.8855372620783685
12	3	2018	-15.55	-0.82	0.0	0.7326833727987138
13	3	2018	-15.67	1.79	0.0	0.8636692186528565
14	3	2018	-15.15	-1.35	0.0	0.7201623354207077
15	3	2018	-10.59	-3.21	0.0	0.4980660251977982
16	3	2018	-7.38	1.2	0.0	0.7806058953551377
17	3	2018	-4.03	-0.51	3.06	0.1926179960738729
18	3	2018	-6.76	0.04	0.0	0.6063038628849063
19	3	2018	-9.13	-1.25	0.0	0.6243930467436629
20	3	2018	-8.26	1.26	0.0	0.8335058499965753
21	3	2018	-11.5	2.08	0.0	0.9571904854998418
22	3	2018	-9.48	0.76	0.0	0.8486399357881702
23	3	2018	-5.2	0.67	4.57	0.4685859540344718
24	3	2018	-8.76	3.1	0.0	0.9970683897454642
25	3	2018	-6.52	1.32	0.41	0.7742005680388062
26	3	2018	-8.11	3.41	0.0	1.0351503609375363
27	3	2018	-10.87	0.43	0.46	0.8651183397217752
28	3	2018	-16.16	-2.41	0.0	0.7264892293732582
29	3	2018	-20.48	-7.83	0.52	0.4856121124687131
30	3	2018	-22.98	-12.14	0.0	0.3366809373403306
31	3	2018	-22.15	-9.53	0.0	0.4425843352019183
1	4	2018	-19.43	-5.51	0.0	0.6126535452553958
2	4	2018	-21.15	-4.96	0.0	0.626510435956523
3	4	2018	-18.37	-5.11	0.0	0.6334967696928654
4	4	2018	-18.88	-3.32	0.0	0.7160004782848114
