Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.08	-13.43	0.0	0.1786841303441599
2	1	2018	-21.19	-5.32	0.0	0.3019198370435828
3	1	2018	-15.01	-3.12	0.0	0.3107066994470188
4	1	2018	-14.04	-6.3	0.0	0.2060787905127951
5	1	2018	-13.99	-7.1	0.0	0.1826401987398241
6	1	2018	-12.49	0.56	0.0	0.3932216713901224
7	1	2018	-8.59	0.99	0.0	0.3419359212282339
8	1	2018	-9.68	-2.35	0.0	0.2458128112249765
9	1	2018	-11.86	-1.04	0.0	0.33428437109951
10	1	2018	-24.21	-16.32	0.33	0.1139528178133551
11	1	2018	-29.38	-21.86	0.0	0.0749646002407443
12	1	2018	-31.22	-20.36	0.0	0.0999366445070205
13	1	2018	-27.73	-8.82	0.0	0.2507643291297242
14	1	2018	-22.9	-10.55	0.0	0.2084053233506237
15	1	2018	-29.42	-15.87	0.0	0.1496374896626376
16	1	2018	-20.98	-1.39	0.0	0.4011286952904415
17	1	2018	-9.66	4.11	0.33	0.5055891426634498
18	1	2018	-7.68	7.72	0.0	0.6575434773788348
19	1	2018	-4.91	4.05	0.0	0.3881687825206863
20	1	2018	-7.98	0.73	0.0	0.3308659981827215
21	1	2018	-11.92	-1.78	0.0	0.3221732022587862
22	1	2018	-11.02	2.86	0.0	0.4956723824734372
23	1	2018	-10.55	-0.83	0.0	0.3325596130035521
24	1	2018	-10.69	-3.57	0.0	0.2385190816656552
25	1	2018	-9.91	-2.0	0.0	0.2782411973817762
26	1	2018	-12.81	-7.51	0.97	0.1575525615999893
27	1	2018	-20.89	-13.55	0.0	0.1391392910148754
28	1	2018	-23.15	-14.82	0.0	0.1386866391095321
29	1	2018	-23.78	-3.72	0.0	0.3647318417721033
30	1	2018	-12.5	2.46	0.0	0.5419135229571155
31	1	2018	-23.53	-14.09	0.0	0.1583160301118889
1	2	2018	-27.04	-15.75	0.0	0.1536622640453135
2	2	2018	-22.16	-17.8	2.96	0.071340194623847
3	2	2018	-27.36	-20.81	1.2	0.082586674998131
4	2	2018	-28.48	-16.69	0.0	0.148497684366617
5	2	2018	-26.28	-15.54	0.0	0.1568342634164297
6	2	2018	-27.55	-17.37	0.0	0.135731600564044
7	2	2018	-28.1	-14.74	0.0	0.1786098431369183
8	2	2018	-26.96	-17.2	0.0	0.1361872558711716
9	2	2018	-28.36	-15.99	0.0	0.1619838095629366
10	2	2018	-20.72	-9.59	0.0	0.246379029500164
11	2	2018	-27.9	-16.09	0.0	0.1602258224658869
12	2	2018	-32.01	-12.8	0.0	0.2135426715495281
13	2	2018	-18.55	1.86	0.0	0.6525534534846937
14	2	2018	-14.89	1.13	1.56	0.6502893035895349
15	2	2018	-28.28	-13.42	0.0	0.2092998742201874
