Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.16	-13.25	0.0	0.181385649195545
2	1	2018	-21.92	-5.33	0.0	0.3046479432554707
3	1	2018	-15.4	-3.21	0.0	0.3127103379420506
4	1	2018	-14.24	-6.36	0.0	0.2079344251642471
5	1	2018	-13.88	-6.86	0.0	0.1877373689475956
6	1	2018	-11.83	1.12	0.0	0.4033637360768611
7	1	2018	-8.16	1.35	0.0	0.3468447968221628
8	1	2018	-9.52	-2.13	0.0	0.2502154501464154
9	1	2018	-11.01	-0.27	0.0	0.34588348984426
10	1	2018	-23.77	-15.63	0.2	0.1217568545871451
11	1	2018	-28.98	-21.68	0.0	0.0746707798150603
12	1	2018	-30.98	-20.26	0.0	0.100450426215691
13	1	2018	-27.82	-8.36	0.0	0.2588907978075892
14	1	2018	-22.57	-10.4	0.0	0.2097102999208424
15	1	2018	-29.3	-16.02	0.0	0.1474925199815058
16	1	2018	-21.36	-1.27	0.0	0.4073066815854859
17	1	2018	-10.04	4.09	0.0	0.5404583766221696
18	1	2018	-7.62	7.77	0.0	0.6994795937887809
19	1	2018	-4.79	4.27	0.0	0.4019339785998471
20	1	2018	-7.81	1.12	0.0	0.3424913513489198
21	1	2018	-12.05	-1.13	0.0	0.3466101010145898
22	1	2018	-11.26	3.57	0.0	0.5641489709465819
23	1	2018	-10.49	-0.57	0.0	0.3413092755658302
24	1	2018	-10.78	-3.12	0.0	0.2567446130294401
25	1	2018	-9.55	-0.99	0.0	0.308217924474326
26	1	2018	-12.5	-6.74	0.69	0.1750442436870951
27	1	2018	-20.76	-13.61	0.0	0.1363517217841003
28	1	2018	-22.99	-14.39	0.0	0.1452502402400358
29	1	2018	-23.56	-3.17	0.0	0.3959840506834651
30	1	2018	-12.52	3.03	0.0	0.609266480184448
31	1	2018	-22.95	-14.02	0.0	0.1547573300052461
1	2	2018	-26.87	-15.41	0.0	0.1583281848860115
2	2	2018	-22.06	-17.32	2.99	0.0786882427440911
3	2	2018	-27.17	-20.59	1.01	0.0841777337551767
4	2	2018	-28.7	-16.5	0.0	0.1519724320798376
5	2	2018	-26.42	-15.58	0.0	0.1569070557252559
6	2	2018	-27.75	-17.13	0.0	0.1402742365115031
7	2	2018	-28.08	-14.41	0.0	0.1837197187807733
8	2	2018	-26.97	-17.03	0.0	0.1388114789172218
9	2	2018	-28.38	-15.96	0.0	0.162613125767521
10	2	2018	-20.88	-9.76	0.0	0.2423955074437318
11	2	2018	-27.65	-16.06	0.0	0.1596632177249948
12	2	2018	-32.08	-12.86	0.0	0.2129323671245083
13	2	2018	-18.96	1.76	0.0	0.647408351989252
14	2	2018	-14.35	1.16	1.05	0.652040629669221
15	2	2018	-27.78	-13.36	0.0	0.209463694730915
16	2	2018	-21.46	-4.62	0.0	0.4404240296635352
17	2	2018	-18.95	-10.42	0.0	0.2105719805905319
18	2	2018	-22.53	-12.39	0.0	0.2051375831733534
19	2	2018	-27.79	-13.62	0.0	0.2145093372332797
20	2	2018	-23.54	-11.86	0.0	0.239423319287047
21	2	2018	-29.84	-10.34	0.0	0.2866242239068921
22	2	2018	-24.84	-8.39	0.0	0.349242811049084
23	2	2018	-20.4	-6.56	0.0	0.4052388035596387
24	2	2018	-17.1	-1.64	0.0	0.5984185921601255
25	2	2018	-16.17	-1.46	0.0	0.6089115891524366
26	2	2018	-15.22	-4.24	0.0	0.464970192571373
27	2	2018	-15.3	-1.31	0.0	0.6236877709360518
28	2	2018	-13.62	0.82	0.0	0.736926240425789
1	3	2018	-17.47	-2.22	0.0	0.6036997902574928
2	3	2018	-14.21	-4.09	0.0	0.47944928562659
3	3	2018	-8.39	-4.22	4.64	0.171080864433491
4	3	2018	-10.63	-5.02	7.18	0.2094120567854099
