Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.45	-13.3	0.0	0.1809550671088362
2	1	2018	-20.88	-4.52	0.0	0.3192930503281033
3	1	2018	-14.09	-2.01	0.0	0.3322113473775482
4	1	2018	-13.64	-5.21	0.0	0.2308121507050388
5	1	2018	-13.82	-5.97	0.0	0.2119389053751106
6	1	2018	-11.68	1.69	0.0	0.4205445282341561
7	1	2018	-8.24	2.0	0.0	0.3730566761892125
8	1	2018	-9.69	-1.72	0.0	0.2682616728334364
9	1	2018	-10.73	0.82	0.0	0.3787148876011229
10	1	2018	-23.64	-15.65	0.38	0.120081474491964
11	1	2018	-28.97	-21.7	0.0	0.0742575110410326
12	1	2018	-31.32	-19.65	0.0	0.1083392268761979
13	1	2018	-27.22	-7.8	0.0	0.2691748254442064
14	1	2018	-22.3	-8.68	0.0	0.2425466487747871
15	1	2018	-29.3	-15.02	0.0	0.1612553191977277
16	1	2018	-20.94	0.27	0.0	0.4432333758355069
17	1	2018	-8.92	3.98	0.0	0.4734749648830706
18	1	2018	-7.16	8.26	0.0	0.6251898410093187
19	1	2018	-4.96	4.7	0.0	0.4187398588051722
20	1	2018	-8.22	1.24	0.0	0.356714366474305
21	1	2018	-12.0	-0.54	0.0	0.3656350789062821
22	1	2018	-10.91	4.63	0.0	0.5363774589066872
23	1	2018	-10.98	0.6	0.0	0.391978498440046
24	1	2018	-10.64	-1.79	0.0	0.3006367920856511
25	1	2018	-9.15	-0.42	0.0	0.3199169291069956
26	1	2018	-12.33	-5.87	0.57	0.1988246451606877
27	1	2018	-19.4	-13.01	0.0	0.1308708012547601
28	1	2018	-21.54	-13.74	0.54	0.1429413732291659
29	1	2018	-22.49	-2.21	0.0	0.4006457641365875
30	1	2018	-11.99	4.18	0.0	0.573931578602924
31	1	2018	-22.77	-13.13	0.0	0.1702963572673896
1	2	2018	-25.81	-14.42	0.0	0.1687803276729056
2	2	2018	-21.56	-16.79	3.6	0.0816569478263108
3	2	2018	-27.4	-20.25	1.03	0.0904305976849527
4	2	2018	-29.0	-16.28	0.0	0.1561050484670536
5	2	2018	-26.78	-15.24	0.0	0.1641945698485988
6	2	2018	-28.27	-17.37	0.0	0.1390112978066351
7	2	2018	-27.54	-13.58	0.0	0.1954376036782396
8	2	2018	-26.61	-17.08	0.0	0.1354499951513263
9	2	2018	-28.77	-15.93	0.0	0.1642432733316126
10	2	2018	-21.26	-9.31	0.0	0.2582333036942772
11	2	2018	-27.62	-14.98	0.0	0.1766465576860838
12	2	2018	-32.53	-12.57	0.0	0.2163063258755782
13	2	2018	-19.0	2.18	0.0	0.6598310126930433
14	2	2018	-13.61	1.19	2.02	0.5524762422322024
15	2	2018	-26.65	-12.75	0.0	0.2155338142567395
16	2	2018	-21.08	-3.86	0.0	0.4545190247760952
17	2	2018	-19.16	-9.88	0.0	0.23346784958837
18	2	2018	-22.77	-12.52	0.0	0.2014209192241711
19	2	2018	-27.77	-12.68	0.0	0.2339089203032651
20	2	2018	-23.54	-11.67	0.0	0.242176523907148
21	2	2018	-29.4	-9.32	0.0	0.3088643147120089
22	2	2018	-24.81	-8.72	0.0	0.3387884066263381
23	2	2018	-19.77	-5.98	0.0	0.4212250548725154
24	2	2018	-16.21	-1.71	0.0	0.591291737615198
25	2	2018	-16.82	-0.72	0.0	0.6392909943013939
26	2	2018	-14.85	-4.29	0.0	0.4493855351612985
27	2	2018	-14.68	-1.08	0.0	0.6269510206153367
28	2	2018	-13.49	0.73	0.0	0.7270765404191748
1	3	2018	-17.97	-1.66	0.0	0.6234372795818236
2	3	2018	-13.05	-3.5	0.0	0.4855083378378781
3	3	2018	-7.43	-3.56	3.22	0.1664692462217072
4	3	2018	-10.79	-4.85	7.68	0.2207649136664508
5	3	2018	-14.45	-8.56	0.0	0.1976112637479748
6	3	2018	-17.54	-7.61	0.0	0.3399717687537428
7	3	2018	-23.62	-6.12	0.0	0.4454387384297187
8	3	2018	-24.23	-7.59	0.0	0.4017810270681521
9	3	2018	-12.52	-0.27	0.0	0.6759657453256359
10	3	2018	-12.06	-1.29	0.0	0.6058291476980099
11	3	2018	-13.97	2.61	0.0	0.8617343554919329
12	3	2018	-15.88	-0.66	0.0	0.7006106886477763
13	3	2018	-15.85	2.35	0.0	0.8494986320514856
14	3	2018	-15.71	-0.94	0.0	0.6999884172018224
