Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-30.89	-14.56	0.0	0.1641491234033955
2	1	2018	-22.91	-6.69	0.0	0.2782212329582041
3	1	2018	-17.65	-5.23	0.0	0.2814921107046893
4	1	2018	-14.57	-8.13	0.0	0.1647809530470491
5	1	2018	-14.19	-8.39	0.0	0.1509054324289834
6	1	2018	-13.21	-0.86	0.0	0.3576081709557019
7	1	2018	-9.19	0.19	0.0	0.3258695029596484
8	1	2018	-9.82	-2.95	0.0	0.2283522175039042
9	1	2018	-13.55	-2.96	0.0	0.2995079418069986
10	1	2018	-24.75	-16.6	0.0	0.1143224338120184
11	1	2018	-29.95	-22.5	0.0	0.0712137399798652
12	1	2018	-31.48	-21.61	0.0	0.0878963663594002
13	1	2018	-28.48	-10.15	0.0	0.2288699661645292
14	1	2018	-23.69	-12.86	0.0	0.1704909365911586
15	1	2018	-30.08	-16.65	0.0	0.1410919530604192
16	1	2018	-21.71	-3.55	0.0	0.3509774192024325
17	1	2018	-11.86	3.4	0.0	0.4911268798602287
18	1	2018	-8.12	6.17	0.0	0.5551279738847811
19	1	2018	-4.77	3.11	0.0	0.3434639355156864
20	1	2018	-7.89	0.16	0.0	0.306844847049014
21	1	2018	-11.35	-3.0	0.0	0.2710401011660894
22	1	2018	-10.71	0.12	0.0	0.3688266700037022
23	1	2018	-10.92	-2.81	0.0	0.2706024569126805
24	1	2018	-11.68	-4.76	0.0	0.2212301278460976
25	1	2018	-10.8	-3.58	6.36	0.2312989093383889
26	1	2018	-13.34	-9.62	2.52	0.1009117099259125
27	1	2018	-22.65	-15.21	0.0	0.1265636185560028
28	1	2018	-25.36	-16.37	0.4	0.1308022170909058
29	1	2018	-25.86	-7.05	1.08	0.2960073014714273
30	1	2018	-14.25	0.52	0.55	0.4440027599538824
31	1	2018	-23.93	-15.19	0.0	0.1423961198288132
1	2	2018	-28.44	-17.31	1.6	0.1373839738295825
2	2	2018	-23.49	-19.21	3.82	0.064271431104015
3	2	2018	-27.72	-21.63	0.0	0.0748364880231773
4	2	2018	-28.56	-17.28	0.0	0.1409394175858856
5	2	2018	-26.64	-16.35	0.0	0.1465043767759659
6	2	2018	-26.86	-17.29	0.0	0.1338234964690949
7	2	2018	-29.05	-16.26	0.0	0.1594753721200131
8	2	2018	-27.47	-17.58	0.0	0.1341972171584036
9	2	2018	-28.1	-15.96	0.0	0.1623145322161363
10	2	2018	-20.72	-10.46	0.0	0.2212395543496126
11	2	2018	-28.51	-17.6	0.0	0.1410968165053297
12	2	2018	-31.88	-13.41	0.0	0.2054837040750734
13	2	2018	-19.1	1.3	0.0	0.5963122975797297
14	2	2018	-15.83	0.42	2.49	0.4978315948866494
15	2	2018	-29.47	-13.83	0.0	0.2035428433551197
16	2	2018	-21.14	-6.39	0.0	0.3479879109894485
17	2	2018	-19.34	-11.31	0.0	0.1929280336814469
18	2	2018	-23.46	-13.43	0.0	0.189952067554866
19	2	2018	-28.42	-14.52	0.0	0.1959405253732505
20	2	2018	-24.55	-12.6	0.0	0.2163391827152016
21	2	2018	-30.88	-11.87	0.0	0.2398256829839213
22	2	2018	-24.16	-6.68	0.0	0.3689677778886057
23	2	2018	-21.27	-7.33	0.0	0.3467097085912023
24	2	2018	-16.5	-2.15	0.0	0.5210742305391876
25	2	2018	-15.84	-2.33	0.0	0.5152005012349736
26	2	2018	-16.15	-4.97	0.0	0.3963205577762342
27	2	2018	-15.28	-2.43	0.0	0.5276090623698101
28	2	2018	-14.08	0.13	0.0	0.6571547636622657
1	3	2018	-17.7	-3.9	0.0	0.496737219525209
2	3	2018	-16.39	-5.82	0.0	0.3931074489269855
3	3	2018	-10.4	-5.1	5.8	0.1997658018171251
4	3	2018	-11.08	-6.27	7.25	0.1753165417018082
5	3	2018	-13.71	-8.52	2.82	0.1658656133783665
6	3	2018	-16.81	-6.54	0.0	0.3204631161800082
7	3	2018	-24.03	-7.67	0.0	0.355032348410263
8	3	2018	-24.14	-8.16	0.0	0.3434855100771612
9	3	2018	-16.96	-4.15	0.0	0.4447013778430371
10	3	2018	-11.86	-1.46	0.0	0.4891574990015409
11	3	2018	-14.92	1.48	0.0	0.7082660064351268
12	3	2018	-16.58	-1.05	0.0	0.6000160556371068
13	3	2018	-16.02	0.33	0.0	0.6671437602164397
14	3	2018	-16.02	-1.24	0.0	0.6003851413709076
15	3	2018	-12.86	-4.33	0.0	0.3639578522507248
16	3	2018	-9.84	1.22	0.0	0.6661607955111226
17	3	2018	-4.41	-0.14	0.9	0.2585093808938573
18	3	2018	-7.11	-0.46	0.0	0.4080621643058427
19	3	2018	-9.25	-2.0	0.0	0.4093847623837702
20	3	2018	-7.0	1.16	0.0	0.5851044353939856
21	3	2018	-10.33	2.12	0.0	0.8007734133331694
22	3	2018	-10.22	-0.36	0.0	0.6271291486606783
23	3	2018	-4.06	-0.51	5.96	0.207611622694282
24	3	2018	-6.43	2.83	0.0	0.7397833354568871
25	3	2018	-7.08	1.52	1.8	0.6630319356229312
