Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.12	-13.38	0.0	0.1792185073667797
2	1	2018	-20.69	-5.15	0.0	0.303088833678562
3	1	2018	-14.77	-2.92	0.0	0.313277768361668
4	1	2018	-13.99	-6.15	0.0	0.2091039366693513
5	1	2018	-14.03	-7.0	0.0	0.1859224536375257
6	1	2018	-12.5	0.63	0.0	0.3952979666474145
7	1	2018	-8.59	1.13	0.0	0.3467618194021623
8	1	2018	-9.72	-2.35	0.0	0.2460504317493745
9	1	2018	-11.81	-0.92	0.0	0.3368204169684953
10	1	2018	-24.22	-16.06	0.28	0.1181318250244018
11	1	2018	-29.39	-21.84	0.0	0.0750836147819727
12	1	2018	-31.26	-20.03	0.0	0.1035703450551742
13	1	2018	-27.68	-8.76	0.0	0.2515185050878791
14	1	2018	-22.88	-10.05	0.0	0.2177012375202687
15	1	2018	-29.4	-15.79	0.0	0.1504767825874031
16	1	2018	-20.85	-1.08	0.0	0.4083270408309656
17	1	2018	-9.22	4.23	0.33	0.5017538412679273
18	1	2018	-7.66	8.03	0.0	0.6720972992283895
19	1	2018	-4.94	4.23	0.0	0.3964810046738679
20	1	2018	-8.04	0.73	0.0	0.3322608661714865
21	1	2018	-11.98	-1.73	0.0	0.3243839412145308
22	1	2018	-11.05	3.25	0.0	0.5132958348841546
23	1	2018	-10.65	-0.66	0.0	0.3398968178982661
24	1	2018	-10.67	-3.49	0.0	0.2407469273577164
25	1	2018	-9.89	-1.97	0.0	0.2782190469903794
26	1	2018	-12.78	-7.17	0.73	0.1673982490869815
27	1	2018	-20.72	-13.34	0.0	0.1412228361460179
28	1	2018	-22.95	-14.73	0.0	0.1380737428361556
29	1	2018	-23.6	-3.49	0.0	0.3709635249210071
30	1	2018	-12.44	2.9	0.0	0.5622743063511165
31	1	2018	-23.57	-13.69	0.0	0.1656616631141357
1	2	2018	-26.69	-15.53	0.0	0.1551224356981535
2	2	2018	-21.96	-17.59	2.74	0.0724519355942551
3	2	2018	-27.38	-20.75	1.07	0.0834137280329308
4	2	2018	-28.5	-16.64	0.0	0.1489031822753283
5	2	2018	-26.27	-15.37	0.0	0.1592172307849495
6	2	2018	-27.64	-17.44	0.0	0.1349179808153092
7	2	2018	-28.03	-14.63	0.0	0.1796661074290163
