Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.93	-13.79	0.0	0.1750366393494341
2	1	2018	-21.76	-4.29	0.0	0.3276999381613893
3	1	2018	-13.9	-1.61	0.0	0.3424206455208984
4	1	2018	-13.62	-4.7	0.0	0.2456235538368875
5	1	2018	-13.6	-5.35	0.0	0.2265535634552942
6	1	2018	-11.05	2.44	0.0	0.4385115461345246
7	1	2018	-8.13	2.6	0.0	0.394193163099713
8	1	2018	-9.76	-1.11	0.0	0.2911034918064533
9	1	2018	-10.06	2.01	0.0	0.4102416622420532
10	1	2018	-23.51	-15.09	0.48	0.128779008467443
11	1	2018	-28.83	-21.71	0.0	0.0734015793995957
12	1	2018	-31.58	-19.73	0.0	0.1084229692875853
13	1	2018	-27.05	-7.28	0.0	0.2790521924929063
14	1	2018	-22.2	-7.72	0.0	0.2626374602370799
15	1	2018	-29.46	-14.75	0.0	0.1653488883426622
16	1	2018	-20.89	0.42	0.0	0.4486324632674386
17	1	2018	-8.84	3.85	0.0	0.4673722543234644
18	1	2018	-6.8	8.05	0.0	0.6047447660402576
19	1	2018	-4.99	4.89	0.0	0.4284100425782111
20	1	2018	-8.54	1.58	0.0	0.3770194130516655
21	1	2018	-12.0	0.25	0.0	0.3930288240175188
22	1	2018	-10.75	4.93	0.0	0.5449721163907376
23	1	2018	-11.18	1.15	0.0	0.4152963405401624
24	1	2018	-10.56	-0.17	0.0	0.3581442815740905
25	1	2018	-8.65	0.91	0.0	0.3604214473197038
26	1	2018	-12.12	-5.04	0.59	0.2216176881464247
27	1	2018	-18.56	-12.7	0.0	0.1255382440241708
28	1	2018	-20.8	-13.16	0.48	0.1465510904134032
29	1	2018	-22.05	-1.93	0.0	0.4083912233506543
30	1	2018	-11.71	5.01	0.0	0.6069219485623942
31	1	2018	-22.51	-12.79	0.0	0.1746005019259938
1	2	2018	-25.61	-13.89	0.0	0.1771577814844148
2	2	2018	-21.31	-16.32	3.95	0.0869665591458397
3	2	2018	-27.62	-19.88	1.03	0.0971495743402878
4	2	2018	-29.27	-16.13	0.0	0.1592303853174906
5	2	2018	-27.1	-15.37	0.0	0.1635732332369821
6	2	2018	-28.83	-17.21	0.0	0.1438661395376683
7	2	2018	-27.41	-12.9	0.0	0.2065299326640897
8	2	2018	-26.54	-17.08	0.0	0.1349121049247791
9	2	2018	-29.11	-16.11	0.0	0.1628312079857028
10	2	2018	-21.53	-9.5	0.0	0.248568903853966
11	2	2018	-27.73	-14.63	0.0	0.1827185921656292
12	2	2018	-33.03	-12.5	0.0	0.2168175256550273
13	2	2018	-19.29	2.28	0.0	0.6523699915493697
14	2	2018	-12.58	1.08	1.79	0.6278168119925893
15	2	2018	-25.82	-12.35	0.0	0.2202761716487108
16	2	2018	-20.8	-3.51	0.0	0.462175790738783
17	2	2018	-19.12	-9.8	0.0	0.2331473582282807
18	2	2018	-23.08	-12.67	0.0	0.2007079762695168
19	2	2018	-28.02	-12.55	0.0	0.2362542002489726
20	2	2018	-24.02	-11.68	0.0	0.2438426639761635
21	2	2018	-28.91	-9.28	0.0	0.3115742280531688
22	2	2018	-24.94	-8.9	0.0	0.3326700501466081
23	2	2018	-19.71	-6.26	0.0	0.4083547783369601
24	2	2018	-15.66	-1.89	0.0	0.5771361942779633
25	2	2018	-17.05	-0.35	0.0	0.6531401399260319
26	2	2018	-14.76	-4.12	0.0	0.4532410407257683
27	2	2018	-14.34	-0.88	0.0	0.6317275919573561
28	2	2018	-13.58	0.86	0.0	0.7309511865043845
1	3	2018	-18.47	-1.19	0.0	0.6388324717286923
2	3	2018	-12.24	-3.46	0.0	0.4626594747129437
3	3	2018	-7.14	-3.46	3.5	0.1602698027070289
4	3	2018	-10.36	-4.76	8.21	0.2122368944250415
5	3	2018	-14.43	-8.54	0.0	0.1978126052796242
6	3	2018	-17.82	-7.89	0.0	0.32893504014926
7	3	2018	-23.75	-5.3	0.0	0.4690973858569293
8	3	2018	-24.36	-7.06	0.0	0.416051415962889
9	3	2018	-11.92	0.74	0.0	0.7256351594846903
10	3	2018	-11.76	-1.39	0.0	0.585344247128929
11	3	2018	-14.12	2.5	0.0	0.8513964792572402
12	3	2018	-16.41	-0.15	0.0	0.7209928347845298
13	3	2018	-16.26	2.47	0.0	0.8478677939464255
14	3	2018	-15.97	-0.54	0.0	0.7163682671365587
15	3	2018	-9.53	-2.27	0.0	0.4598843944077082
16	3	2018	-6.44	2.29	0.0	0.7506076746725299
17	3	2018	-4.36	1.0	3.46	0.3182479860150917
18	3	2018	-5.07	1.66	0.76	0.5769876052757955
19	3	2018	-8.29	0.69	0.0	0.6793084759242717
20	3	2018	-9.2	2.74	0.0	0.8904204791863527
21	3	2018	-10.84	2.82	0.0	0.929126938730538
22	3	2018	-8.47	1.61	0.0	0.8002719737222269
23	3	2018	-5.13	1.6	4.91	0.4744739293452641
24	3	2018	-9.59	3.11	0.0	0.9574746550737336
25	3	2018	-5.76	1.95	0.0	0.734383628933638
26	3	2018	-6.82	5.35	0.0	1.1224844058970445
27	3	2018	-8.91	5.73	0.0	1.1771837291048346
28	3	2018	-11.51	-0.25	0.86	0.8001953883514037
29	3	2018	-17.57	-4.29	0.96	0.6193244726135532
30	3	2018	-21.57	-12.67	1.26	0.2753530404914721
31	3	2018	-21.56	-9.68	0.0	0.410542851761272
1	4	2018	-18.61	-5.37	0.0	0.589558991564233
2	4	2018	-19.83	-5.12	0.0	0.6019176710225541
3	4	2018	-16.41	-3.25	0.0	0.689725733984445
4	4	2018	-17.79	-2.3	0.0	0.739220359225336
5	4	2018	-17.33	-7.41	0.0	0.4670163960210706
6	4	2018	-22.59	-9.37	0.0	0.4407126041870852
7	4	2018	-20.37	-3.89	0.0	0.6722418490386285
8	4	2018	-11.29	-2.37	0.0	0.6803934386957287
9	4	2018	-6.16	1.72	0.0	0.8496157574828831
10	4	2018	-9.02	8.07	0.0	1.40036926882377
11	4	2018	-2.39	3.04	0.97	0.7274905746594118
12	4	2018	-3.22	0.22	0.0	0.3512516990427883
