Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.05	-13.57	0.0	0.1767931765257565
2	1	2018	-21.91	-5.66	0.0	0.2969877124310954
3	1	2018	-16.08	-3.94	0.0	0.2998452246320128
4	1	2018	-14.38	-6.88	0.0	0.1954512363050125
5	1	2018	-13.95	-7.42	0.0	0.1727381579248703
6	1	2018	-12.32	0.37	0.0	0.3848331972290579
7	1	2018	-8.5	1.05	0.0	0.3424725090956589
8	1	2018	-9.64	-2.38	0.0	0.2438524597361349
9	1	2018	-11.74	-1.24	0.0	0.3254225731898674
10	1	2018	-24.04	-15.71	0.24	0.1226815600297743
11	1	2018	-29.24	-21.81	0.0	0.0747083554222822
12	1	2018	-31.03	-20.37	0.0	0.0992325427931202
13	1	2018	-28.04	-8.91	0.0	0.249074403098561
14	1	2018	-22.83	-10.85	0.0	0.2021439788644816
15	1	2018	-29.55	-16.24	0.0	0.1451351318707966
16	1	2018	-21.21	-1.97	0.0	0.3875202676266929
17	1	2018	-10.26	4.23	0.24	0.5476991366724229
18	1	2018	-7.87	7.6	0.0	0.6890397963836058
19	1	2018	-4.75	4.03	0.0	0.3823892026935429
20	1	2018	-7.73	0.77	0.0	0.3264313401074175
21	1	2018	-11.89	-1.82	0.0	0.3201288644695376
22	1	2018	-11.19	2.61	0.0	0.5145417597827938
23	1	2018	-10.3	-1.34	0.0	0.3086346299421371
24	1	2018	-10.66	-3.76	0.0	0.2314479169640672
25	1	2018	-9.91	-1.84	0.0	0.2844075945302426
26	1	2018	-12.78	-7.37	1.16	0.1615700266257824
27	1	2018	-21.55	-13.8	0.0	0.1415612815679353
28	1	2018	-23.87	-15.06	0.0	0.1405866311652261
29	1	2018	-24.42	-4.34	0.0	0.3622318721036457
30	1	2018	-12.72	2.61	0.0	0.5880831112329079
31	1	2018	-23.24	-14.13	0.0	0.1550429110399877
1	2	2018	-27.3	-16.02	0.0	0.1506536460468162
2	2	2018	-22.3	-17.79	2.67	0.0732621733271104
3	2	2018	-27.26	-20.97	1.08	0.0795557729455308
4	2	2018	-28.43	-16.66	0.0	0.1486321725986134
5	2	2018	-26.31	-15.71	0.0	0.1540815272264671
6	2	2018	-27.41	-17.13	0.0	0.1385323766709937
7	2	2018	-28.44	-15.05	0.0	0.1746106716651986
8	2	2018	-27.09	-17.2	0.0	0.1368018396137607
9	2	2018	-28.19	-15.8	0.0	0.1641426579584878
10	2	2018	-20.6	-9.75	0.0	0.2387845081619147
11	2	2018	-27.89	-16.24	0.0	0.1578121870947726
12	2	2018	-31.93	-13.05	0.0	0.2100895981782989
13	2	2018	-18.7	1.65	0.0	0.643046773819994
14	2	2018	-14.86	1.09	0.69	0.6472358739610958
15	2	2018	-28.29	-13.58	0.0	0.205585233347647
16	2	2018	-21.47	-5.12	0.0	0.4232589833742259
17	2	2018	-19.13	-10.62	0.0	0.2068238782820255
18	2	2018	-22.76	-12.64	0.0	0.2004746833151419
19	2	2018	-27.92	-13.88	0.0	0.2086045258133297
20	2	2018	-23.76	-12.09	0.0	0.2337033543643905
21	2	2018	-30.27	-10.68	0.0	0.2770915475455865
22	2	2018	-24.69	-7.97	0.0	0.3593726146213018
23	2	2018	-20.78	-6.45	0.0	0.4085297524528837
24	2	2018	-17.15	-1.75	0.0	0.5907046437936951
25	2	2018	-16.05	-1.72	0.0	0.5934726785250138
26	2	2018	-15.6	-4.44	0.0	0.458603382406358
27	2	2018	-15.44	-1.58	0.0	0.6084971967268109
28	2	2018	-13.73	0.66	0.0	0.7259299350842581
1	3	2018	-17.52	-2.76	0.0	0.577825809031872
2	3	2018	-15.01	-4.42	0.0	0.4754553290399825
3	3	2018	-8.85	-4.38	4.87	0.1793519885884745
4	3	2018	-10.84	-5.16	6.11	0.20994290410686
5	3	2018	-13.35	-8.58	0.15	0.167842497619281
6	3	2018	-16.78	-6.92	0.0	0.3922375456099405
7	3	2018	-23.84	-7.08	0.0	0.4348261347848492
8	3	2018	-24.31	-8.63	0.0	0.3888894050937483
9	3	2018	-15.3	-2.67	0.0	0.6157785261526122
10	3	2018	-11.96	-1.63	0.0	0.6320857211241727
11	3	2018	-14.67	1.96	0.0	0.866235189397216
12	3	2018	-16.28	-1.3	0.0	0.707266256756953
13	3	2018	-16.17	1.06	0.0	0.8238627183787888
14	3	2018	-16.12	-1.01	0.0	0.735117554571102
15	3	2018	-12.22	-3.43	0.0	0.5450344819150695
16	3	2018	-8.51	1.82	0.0	0.8694881360886187
17	3	2018	-4.97	0.17	0.33	0.4845777721393949
18	3	2018	-6.62	0.74	0.03	0.7116878266346169
19	3	2018	-8.71	-0.59	0.0	0.6972241540003671
20	3	2018	-7.45	1.57	0.0	0.8645440105341371
21	3	2018	-10.28	2.36	0.0	0.9995318383001862
22	3	2018	-9.78	0.58	0.0	0.8716812178671697
23	3	2018	-4.26	0.09	3.8	0.3276416642276339
24	3	2018	-7.8	2.97	0.0	1.0227442633147823
25	3	2018	-6.96	1.66	0.0	0.8984079882485208
26	3	2018	-8.69	3.93	0.0	1.129345243030563
27	3	2018	-10.43	2.88	0.0	1.0722768280653932
28	3	2018	-14.65	-3.67	0.53	0.700357093323879
29	3	2018	-20.85	-8.58	0.69	0.4874636182263668
30	3	2018	-24.51	-12.33	0.0	0.3620949465575951
31	3	2018	-21.97	-9.42	0.0	0.4723530116516298
1	4	2018	-18.56	-5.53	0.0	0.6465899755593818
2	4	2018	-20.71	-5.76	0.0	0.6275990841698715
3	4	2018	-16.83	-4.05	0.0	0.7231391979425951
4	4	2018	-18.56	-2.9	0.0	0.7699115962878547
5	4	2018	-18.56	-8.65	0.0	0.4872066198492448
6	4	2018	-22.42	-9.03	0.0	0.5017520287894053
