Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.35	-13.97	0.0	0.1716228916461936
2	1	2018	-20.12	-5.1	0.0	0.3011807941805171
3	1	2018	-14.59	-3.17	0.0	0.3033918525020274
4	1	2018	-14.01	-6.38	0.0	0.2027447590811382
5	1	2018	-14.21	-7.37	0.0	0.1786951832545757
6	1	2018	-13.27	0.21	0.0	0.3908316945526268
7	1	2018	-9.16	0.86	0.0	0.3488558475411825
8	1	2018	-10.05	-2.54	0.0	0.2469629609257957
9	1	2018	-12.78	-1.51	0.0	0.332169129025921
10	1	2018	-24.67	-16.55	0.35	0.1139409235397501
11	1	2018	-29.93	-22.01	0.0	0.0760507880711383
12	1	2018	-31.69	-20.31	0.0	0.1018193199910477
13	1	2018	-27.89	-9.2	0.0	0.243953036379595
14	1	2018	-23.42	-9.89	0.0	0.2233175029026655
15	1	2018	-29.66	-15.82	0.0	0.1505329146603269
16	1	2018	-20.98	-1.57	0.0	0.3961039760522734
17	1	2018	-9.45	4.23	0.46	0.5076486381506709
18	1	2018	-7.82	7.79	0.0	0.6626683149836575
19	1	2018	-5.23	4.05	0.0	0.3962898886264939
20	1	2018	-8.34	0.35	0.0	0.3238320417431748
21	1	2018	-12.03	-2.28	0.0	0.306759459245565
22	1	2018	-10.91	2.35	0.0	0.4692037769987056
23	1	2018	-10.93	-0.99	0.0	0.3331166824447548
24	1	2018	-10.68	-3.87	0.0	0.2276651280314821
25	1	2018	-10.27	-2.99	0.0	0.2498309455441864
26	1	2018	-13.04	-7.79	0.69	0.1535219911051611
27	1	2018	-20.66	-13.21	0.0	0.1431410915265131
28	1	2018	-23.12	-15.15	0.0	0.1319339471791916
29	1	2018	-23.85	-4.16	0.0	0.3544291401761028
30	1	2018	-12.92	2.31	0.0	0.5415773014578049
31	1	2018	-24.09	-13.63	0.0	0.1705937670691388
1	2	2018	-26.91	-16.01	0.0	0.1484512088378835
2	2	2018	-22.28	-17.98	2.53	0.0693965214856534
3	2	2018	-27.73	-20.91	1.33	0.0837204830400358
4	2	2018	-28.45	-16.83	0.0	0.1458397431633821
5	2	2018	-26.39	-15.41	0.0	0.1590568812475649
6	2	2018	-27.69	-17.55	0.0	0.133394497523111
7	2	2018	-28.22	-14.98	0.0	0.1746614010570869
8	2	2018	-27.07	-17.44	0.0	0.1327702166145713
9	2	2018	-28.67	-15.96	0.0	0.1631194945894908
10	2	2018	-20.95	-9.13	0.0	0.2621362709374384
11	2	2018	-28.38	-15.52	0.0	0.1703307018516409
12	2	2018	-32.21	-12.88	0.0	0.2116109334266802
13	2	2018	-18.59	1.99	0.0	0.6536090766543562
14	2	2018	-15.54	1.18	1.88	0.6471798970320162
15	2	2018	-28.33	-13.39	0.0	0.2085747291199839
16	2	2018	-21.24	-4.86	0.0	0.429697151832264
17	2	2018	-19.32	-10.64	0.0	0.2079007102301048
18	2	2018	-23.35	-12.95	0.0	0.1970663644160588
19	2	2018	-27.95	-14.06	0.0	0.2037469654840989
20	2	2018	-23.92	-12.15	0.0	0.2317409968330051
21	2	2018	-30.35	-10.28	0.0	0.2836639586210104
22	2	2018	-24.58	-8.23	0.0	0.3509031399249545
23	2	2018	-20.15	-5.96	0.0	0.4222231121575354
24	2	2018	-16.09	-1.66	0.0	0.5902749253795168
25	2	2018	-16.89	-2.03	0.0	0.5790985516286598
26	2	2018	-15.35	-4.79	0.0	0.4315787373351757
27	2	2018	-15.02	-2.25	0.0	0.5676421366158897
28	2	2018	-14.06	0.27	0.0	0.7033615228569233
1	3	2018	-17.86	-3.29	0.0	0.5524413249102005
2	3	2018	-14.73	-4.6	0.0	0.4563579252733201
3	3	2018	-8.45	-4.11	3.52	0.1775875614335748
4	3	2018	-11.08	-5.22	6.2	0.2135642958531435
5	3	2018	-14.54	-8.77	1.19	0.1917468465515635
6	3	2018	-17.92	-7.3	0.0	0.3830978801093365
7	3	2018	-23.83	-7.17	0.0	0.424598615744316
8	3	2018	-24.01	-7.77	0.0	0.4087420113794296
9	3	2018	-13.66	-2.43	0.0	0.5919352537013374
10	3	2018	-12.56	-1.03	0.0	0.6677644630011684
11	3	2018	-14.15	2.34	0.0	0.8738951816524441
12	3	2018	-15.63	-0.88	0.0	0.7149268232896937
13	3	2018	-15.68	1.8	0.0	0.8501160081361977
14	3	2018	-15.32	-1.25	0.0	0.7105490615693854
15	3	2018	-10.76	-3.1	0.0	0.4952379337653954
16	3	2018	-7.43	1.44	0.0	0.7785107663721724
17	3	2018	-4.08	-0.27	2.66	0.2085084663063039
18	3	2018	-6.61	0.46	0.0	0.6245009694333553
19	3	2018	-9.11	-0.82	0.0	0.6482567547300251
20	3	2018	-8.26	1.45	0.0	0.8320018756074303
21	3	2018	-11.18	2.21	0.0	0.9510184060923929
22	3	2018	-9.4	0.8	0.0	0.8329593746771145
23	3	2018	-5.02	0.71	4.1	0.4379682557559797
24	3	2018	-8.78	3.05	0.0	0.9939479951740944
25	3	2018	-6.49	1.46	0.39	0.7925171581668987
26	3	2018	-7.93	3.84	0.0	1.0719470138695038
27	3	2018	-10.49	1.75	0.34	0.9585375878504316
28	3	2018	-15.45	-2.29	0.28	0.7373779566688803
29	3	2018	-20.08	-7.65	0.48	0.4939482796219819
30	3	2018	-22.85	-12.19	0.0	0.3353856201034769
31	3	2018	-21.97	-9.51	0.0	0.4458286929456475
1	4	2018	-19.15	-5.5	0.0	0.6173865403544789
2	4	2018	-20.87	-5.09	0.0	0.6272573579200263
3	4	2018	-17.91	-4.71	0.0	0.6570560330940861
4	4	2018	-18.68	-3.11	0.0	0.7309199421999264
5	4	2018	-19.04	-9.1	0.0	0.4413137484882324
6	4	2018	-23.74	-9.21	0.0	0.4710446070202989
7	4	2018	-21.96	-4.73	0.0	0.6504384147836673
8	4	2018	-13.23	-2.64	0.0	0.7662712838508873
9	4	2018	-7.91	0.35	0.0	0.8686805543482152
10	4	2018	-10.95	6.23	0.0	1.2773538866044798
11	4	2018	-3.62	0.97	0.72	0.6098230472952217
12	4	2018	-5.74	-0.75	0.0	0.5969901579706562
13	4	2018	-6.32	1.45	0.0	0.9753200940091435
14	4	2018	-2.7	7.02	0.0	1.394488411000674
15	4	2018	-3.89	8.22	0.0	1.4836550797364672
16	4	2018	-0.87	5.01	2.36	0.8058727445032768
17	4	2018	-1.95	2.07	4.9	0.4050664240834617
18	4	2018	-5.2	10.04	0.0	1.5949433019367862
19	4	2018	-1.59	12.47	0.0	1.767631388791029
20	4	2018	-0.15	17.84	0.0	2.106615860128481
21	4	2018	1.14	18.94	0.0	2.1884295914200176
22	4	2018	3.01	13.71	0.0	1.8215885121144415
23	4	2018	-0.53	13.32	0.0	1.82885282901302
24	4	2018	-1.03	20.75	0.0	2.2649130890391995
25	4	2018	2.73	17.31	0.0	2.024738832485558
26	4	2018	-0.71	21.67	0.0	2.248379742166826
27	4	2018	-0.72	16.71	0.0	1.9759381206324955
28	4	2018	1.85	26.91	0.0	2.581448375674962
29	4	2018	6.15	20.07	0.0	2.1953533792873414
30	4	2018	0.4	12.01	0.0	1.6676733817800118
1	5	2018	-2.64	17.05	0.0	1.9834729676430036
2	5	2018	0.71	18.79	0.0	2.1279054936912063
3	5	2018	5.23	21.57	0.0	2.323853358785549
4	5	2018	3.65	23.92	0.0	2.473616565945572
5	5	2018	4.63	24.51	0.0	2.517306512297295
6	5	2018	4.62	27.39	0.0	2.6920892672288312
7	5	2018	10.52	26.69	0.0	2.652329766255305
8	5	2018	7.93	16.63	6.41	1.5960167565925614
9	5	2018	2.86	13.65	0.0	1.7583670187925482
10	5	2018	2.37	10.11	2.69	1.0031832413159765
11	5	2018	3.9	10.36	1.09	1.0761139959042514
12	5	2018	1.93	20.13	0.0	2.251021480915078
13	5	2018	6.6	26.24	0.0	2.6650592466430547
14	5	2018	3.3	25.14	0.0	2.5749112534252125
