Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.31	-14.06	0.0	0.1702434738600637
2	1	2018	-19.98	-5.27	0.0	0.2962312515881563
3	1	2018	-15.0	-3.52	0.0	0.2980062343582715
4	1	2018	-14.16	-6.63	0.0	0.1984325272007865
5	1	2018	-14.2	-7.6	0.0	0.1718647353434961
6	1	2018	-13.28	0.0	0.0	0.3840241826947693
7	1	2018	-9.17	0.89	0.0	0.3494326311490994
8	1	2018	-10.02	-2.62	0.0	0.2429841969756035
9	1	2018	-12.95	-1.81	0.0	0.3251059138803482
10	1	2018	-24.74	-16.01	0.32	0.1228945853199446
11	1	2018	-29.99	-21.99	0.0	0.0766711441946384
12	1	2018	-31.57	-20.19	0.0	0.1025913998977339
13	1	2018	-28.01	-9.44	0.0	0.2398109769087304
14	1	2018	-23.55	-9.91	0.0	0.2233222537393183
15	1	2018	-29.74	-16.06	0.0	0.1474181232189735
16	1	2018	-20.8	-2.04	0.0	0.3842345143011374
17	1	2018	-9.37	4.49	0.39	0.537525681122094
18	1	2018	-7.92	7.89	0.0	0.6973178407478482
19	1	2018	-5.2	4.08	0.0	0.3978152643796541
20	1	2018	-8.3	0.27	0.0	0.3194371647810735
21	1	2018	-11.98	-2.47	0.0	0.2995117112904258
22	1	2018	-10.93	2.16	0.0	0.4817897730790239
23	1	2018	-10.66	-1.38	0.0	0.3139950806708136
24	1	2018	-10.48	-4.13	0.0	0.2130538947832347
25	1	2018	-10.39	-3.1	0.0	0.2489314780330358
26	1	2018	-13.1	-7.76	0.75	0.1557556775238437
27	1	2018	-21.08	-13.15	0.0	0.149121768827779
28	1	2018	-23.57	-15.39	0.28	0.1318690842299686
29	1	2018	-24.22	-4.65	0.0	0.3508408758528713
30	1	2018	-12.78	2.51	0.0	0.5752733613374025
31	1	2018	-24.17	-13.36	0.0	0.1758688940199504
1	2	2018	-27.06	-16.18	0.0	0.1463867852905296
2	2	2018	-22.2	-17.99	2.02	0.0681584128055352
3	2	2018	-27.74	-21.03	1.2	0.0820684912261331
4	2	2018	-28.26	-16.86	0.0	0.144373062029691
5	2	2018	-26.12	-15.39	0.0	0.1576305762002496
6	2	2018	-27.58	-17.5	0.0	0.1333369619922399
7	2	2018	-28.41	-15.26	0.0	0.1708141414396211
8	2	2018	-27.22	-17.49	0.0	0.1326230382509561
9	2	2018	-28.58	-15.76	0.0	0.1656349775133473
10	2	2018	-20.63	-9.03	0.0	0.2610541213853075
11	2	2018	-28.44	-15.37	0.0	0.172625174154368
12	2	2018	-32.04	-13.03	0.0	0.2095667337200846
13	2	2018	-18.23	1.96	0.0	0.6537138882078215
14	2	2018	-15.73	1.26	1.46	0.647824602478494
15	2	2018	-28.38	-13.53	0.0	0.2053491186455515
16	2	2018	-21.27	-5.02	0.0	0.4228355917896895
17	2	2018	-19.25	-10.52	0.0	0.2104584043889657
18	2	2018	-23.39	-12.92	0.0	0.1977367869815001
19	2	2018	-27.95	-14.14	0.0	0.2012724992196987
20	2	2018	-23.87	-12.18	0.0	0.2295073606785704
21	2	2018	-30.49	-10.26	0.0	0.2825539780797027
22	2	2018	-24.56	-8.05	0.0	0.3545449528540659
23	2	2018	-20.35	-5.76	0.0	0.428209174468503
24	2	2018	-16.24	-1.72	0.0	0.5852215252244859
25	2	2018	-16.73	-2.15	0.0	0.570781592557216
26	2	2018	-15.5	-4.77	0.0	0.4329629108787969
27	2	2018	-15.1	-2.24	0.0	0.5668005219291278
28	2	2018	-14.07	0.28	0.0	0.7010293769053898
1	3	2018	-17.76	-3.45	0.0	0.5433433832081882
2	3	2018	-15.11	-4.54	0.0	0.4659000360718591
3	3	2018	-8.51	-4.09	3.28	0.1798121669503687
4	3	2018	-11.06	-5.06	5.39	0.2190509501230509
5	3	2018	-14.3	-8.8	0.87	0.1844129661501501
6	3	2018	-17.75	-7.15	0.0	0.4053295458516616
7	3	2018	-23.8	-7.21	0.0	0.4351045526086556
8	3	2018	-23.99	-7.87	0.0	0.4170360561792108
9	3	2018	-13.83	-2.72	0.0	0.6024246032846609
10	3	2018	-12.46	-1.12	0.0	0.6885407602046385
11	3	2018	-14.22	2.26	0.0	0.8935228443766601
12	3	2018	-15.7	-0.86	0.0	0.7383209549017267
13	3	2018	-15.64	1.65	0.0	0.864836949255409
14	3	2018	-15.36	-1.2	0.0	0.7359531661075084
15	3	2018	-10.9	-3.08	0.0	0.5343724152549273
16	3	2018	-7.43	1.45	0.0	0.8183475167960458
17	3	2018	-4.2	-0.3	2.13	0.2251909005931412
18	3	2018	-6.74	0.35	0.0	0.679035699659703
19	3	2018	-9.14	-0.76	0.0	0.7053516087430227
20	3	2018	-7.92	1.41	0.0	0.8713245675696325
21	3	2018	-11.02	2.24	0.0	0.9956962407654452
22	3	2018	-9.54	0.93	0.0	0.8971328878529067
23	3	2018	-4.83	0.66	4.29	0.4696052139221901
24	3	2018	-8.37	3.03	0.0	1.022857561040334
25	3	2018	-6.57	1.47	0.52	0.8367915422414968
26	3	2018	-8.03	3.72	0.0	1.0946627291460729
27	3	2018	-10.64	1.66	0.38	0.9795862893109096
28	3	2018	-15.69	-2.59	0.32	0.7401679980708906
29	3	2018	-20.42	-7.81	0.55	0.5010605585206096
30	3	2018	-23.08	-12.21	0.0	0.346820730259391
31	3	2018	-21.89	-9.37	0.0	0.4625228316149403
1	4	2018	-19.04	-5.5	0.0	0.6321703748903588
2	4	2018	-20.93	-5.25	0.0	0.6329170034990321
3	4	2018	-17.86	-4.76	0.0	0.6705988861997406
4	4	2018	-18.69	-3.15	0.0	0.7433606162867009
5	4	2018	-19.08	-8.98	0.0	0.4636935634482241
6	4	2018	-23.54	-9.16	0.0	0.4835665276898042
7	4	2018	-22.09	-4.72	0.0	0.66018196267288
8	4	2018	-13.27	-2.6	0.0	0.7917338869962031
9	4	2018	-7.96	0.2	0.0	0.8868526633779854
10	4	2018	-11.17	6.11	0.0	1.2663837290015054
11	4	2018	-3.6	0.82	0.95	0.619164254283511
12	4	2018	-5.88	-0.71	0.0	0.6505798200389239
13	4	2018	-6.58	1.5	0.0	1.024333270883759
14	4	2018	-2.76	6.89	0.0	1.3839766615049869
15	4	2018	-4.1	8.11	0.0	1.474477164647248
16	4	2018	-0.85	5.13	2.12	0.8628547029081015
17	4	2018	-1.82	2.03	4.92	0.411027791687953
18	4	2018	-5.23	10.05	0.0	1.592956741781259
19	4	2018	-1.78	12.47	0.0	1.7640787411631451
20	4	2018	-0.32	17.73	0.0	2.0945990875480707
21	4	2018	1.08	19.0	0.0	2.1878147387963147
22	4	2018	3.27	13.84	0.0	1.824491693923881
23	4	2018	-0.47	13.32	0.0	1.8259822356391453
24	4	2018	-1.09	20.84	0.0	2.187170282834192
25	4	2018	2.69	17.35	0.0	2.026113963001772
26	4	2018	-0.77	21.68	0.0	2.246529464698452
27	4	2018	-0.81	16.67	0.0	1.971200129436896
28	4	2018	1.67	26.9	0.0	2.576142966922413
29	4	2018	5.97	20.14	0.0	2.2004721092970554
30	4	2018	0.29	12.14	0.0	1.6768380736708028
1	5	2018	-2.68	17.04	0.0	1.9808961201283533
2	5	2018	0.89	18.73	0.0	2.12381656580879
3	5	2018	5.23	21.52	0.0	2.3183524575031043
4	5	2018	3.41	23.89	0.0	2.467488820464747
5	5	2018	4.39	24.54	0.0	2.5159883009567783
6	5	2018	4.58	27.41	0.0	2.6908648841451663
7	5	2018	10.37	26.77	0.0	2.657857448681441
8	5	2018	7.69	16.65	5.93	1.671109022458484
9	5	2018	2.67	13.8	0.0	1.7723899325861272
10	5	2018	2.06	10.36	2.34	1.1090555046738977
11	5	2018	3.94	10.5	1.08	1.1427683844424366
12	5	2018	1.86	20.25	0.0	2.256139326788896
13	5	2018	6.73	26.35	0.0	2.669036201618753
14	5	2018	3.18	25.13	0.0	2.5705801560644033
15	5	2018	10.63	31.63	0.0	3.0097475631062616
16	5	2018	9.56	27.45	0.88	2.7223517249543
17	5	2018	7.13	14.18	3.42	1.0262799469674904
18	5	2018	3.32	18.74	0.0	2.136856249230555
19	5	2018	2.62	22.36	0.0	2.3947002015073227
20	5	2018	3.2	25.65	0.0	2.6134567555979937
21	5	2018	10.71	30.32	0.0	2.931428568954671
22	5	2018	10.12	27.35	0.0	2.715831813098047
23	5	2018	10.0	30.08	3.15	2.673639208772811
24	5	2018	12.26	26.99	2.08	2.3967295670732067
25	5	2018	10.64	26.69	0.0	2.664561364040983
26	5	2018	9.82	29.92	1.85	2.9268637741402506
27	5	2018	9.22	25.7	0.0	2.6200115403971607
28	5	2018	9.08	31.28	0.0	3.031740060103865
29	5	2018	13.39	26.19	0.0	2.5579351379173185
30	5	2018	9.61	22.79	6.26	1.9974750055075432
