Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.09	-14.92	0.0	0.1593122336217609
2	1	2018	-20.99	-6.29	0.0	0.2782950376800957
3	1	2018	-16.56	-5.39	0.0	0.2652383798476372
4	1	2018	-14.71	-7.85	0.0	0.1741517832075374
5	1	2018	-13.77	-8.69	0.0	0.1335656656534837
6	1	2018	-13.67	-1.11	0.0	0.3539067482496542
7	1	2018	-9.53	0.65	0.0	0.3482880056124675
8	1	2018	-10.07	-2.75	0.0	0.2399453495814204
9	1	2018	-14.23	-3.39	0.0	0.294842938657623
10	1	2018	-25.18	-15.38	0.0	0.1358818582453711
11	1	2018	-30.4	-22.26	0.0	0.0759009347330287
12	1	2018	-31.65	-20.82	0.0	0.0961821142027633
13	1	2018	-28.25	-10.58	0.0	0.2214192105021969
14	1	2018	-24.23	-11.3	0.0	0.2004216540214852
15	1	2018	-30.34	-16.85	0.0	0.1385077015390181
16	1	2018	-20.46	-4.05	0.0	0.3348871088243478
17	1	2018	-10.48	4.86	0.0	0.5672369230964547
18	1	2018	-8.31	6.99	0.0	0.6495102632453805
19	1	2018	-5.06	3.53	0.0	0.3690493947950872
20	1	2018	-8.21	-0.14	0.0	0.30185200840094
21	1	2018	-11.5	-3.35	0.0	0.2606458569446068
22	1	2018	-10.73	-0.37	0.0	0.3500746816076566
23	1	2018	-9.33	-3.14	0.0	0.2193936774322713
24	1	2018	-10.21	-5.12	0.0	0.1713600087170101
25	1	2018	-11.02	-4.11	6.81	0.2173590598429142
26	1	2018	-13.61	-8.87	2.72	0.1277140166801603
27	1	2018	-22.71	-13.54	0.0	0.158079912064023
28	1	2018	-25.56	-16.68	0.22	0.1265877105778946
29	1	2018	-26.06	-7.53	1.15	0.2859646055973845
30	1	2018	-12.88	1.63	0.6	0.4971259688495503
31	1	2018	-24.43	-13.58	0.0	0.1740941957015435
1	2	2018	-28.6	-17.57	0.32	0.1335496058534621
2	2	2018	-22.72	-18.75	1.44	0.0659405372307213
