Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.71	-13.41	0.0	0.1799246099893105
2	1	2018	-22.09	-4.45	0.0	0.3251156808264114
3	1	2018	-13.72	-1.5	0.0	0.3438267241176735
4	1	2018	-13.32	-4.47	0.0	0.2478684281873143
5	1	2018	-13.6	-5.25	0.0	0.2301387294351826
6	1	2018	-11.25	2.27	0.0	0.4359130494488333
7	1	2018	-8.28	1.62	0.0	0.3606924354692715
8	1	2018	-9.72	-1.1	0.0	0.2916810478835461
9	1	2018	-10.24	1.36	0.0	0.3905347156132469
10	1	2018	-23.74	-16.7	0.63	0.1040654393452197
11	1	2018	-28.9	-21.81	0.0	0.0728971147746067
12	1	2018	-31.5	-20.35	0.0	0.1016162727686564
13	1	2018	-26.85	-7.2	0.0	0.2805852569756601
14	1	2018	-22.24	-8.63	0.0	0.2440592866110114
15	1	2018	-29.38	-14.77	0.0	0.165129515955112
16	1	2018	-20.59	0.1	0.0	0.4401746867730231
17	1	2018	-8.55	3.54	0.0	0.4509079108432666
18	1	2018	-6.72	7.76	0.0	0.5901981384490782
19	1	2018	-4.92	4.25	0.0	0.3989082736722159
20	1	2018	-8.34	1.53	0.0	0.3720244185444016
21	1	2018	-11.82	0.19	0.0	0.3890554935041807
22	1	2018	-10.53	4.55	0.0	0.528844178914062
23	1	2018	-11.12	1.27	0.0	0.4193587578571375
24	1	2018	-10.32	-0.61	0.0	0.3382070478264994
25	1	2018	-8.63	0.49	0.0	0.3446616689163687
26	1	2018	-12.5	-6.3	0.67	0.1892376743517027
27	1	2018	-18.45	-13.05	0.0	0.1164016437623447
28	1	2018	-20.72	-13.19	0.59	0.1456464410182986
29	1	2018	-21.91	-1.6	0.0	0.416398639334767
30	1	2018	-11.53	3.85	0.0	0.5320441016599889
31	1	2018	-22.88	-13.75	0.0	0.1596922929309802
1	2	2018	-25.86	-14.32	0.0	0.1715630287485364
2	2	2018	-21.49	-16.97	3.99	0.0777535394550978
3	2	2018	-27.46	-19.98	1.22	0.0953344507082903
4	2	2018	-29.17	-16.24	0.0	0.1578446125333445
5	2	2018	-27.1	-15.71	0.0	0.1588878932012251
6	2	2018	-28.58	-17.55	0.0	0.1385106181903616
7	2	2018	-27.24	-12.9	0.0	0.2067679280040653
8	2	2018	-26.29	-17.0	0.0	0.1352033357401216
9	2	2018	-28.94	-16.8	0.0	0.1529221567269403
10	2	2018	-21.49	-9.94	0.0	0.2391713227357927
11	2	2018	-27.61	-15.57	0.0	0.1679348581558311
12	2	2018	-32.91	-12.38	0.0	0.2189286497480214
13	2	2018	-19.16	2.05	0.0	0.6208028301647699
14	2	2018	-12.82	1.11	2.19	0.5089881257695359
15	2	2018	-26.95	-12.78	0.0	0.2168994706531426
16	2	2018	-20.77	-3.71	0.0	0.4400405998399554
17	2	2018	-19.27	-10.53	0.0	0.2107209071734091
18	2	2018	-23.0	-12.86	0.0	0.1971378775876595
19	2	2018	-27.89	-13.31	0.0	0.2147394879319052
20	2	2018	-24.02	-12.08	0.0	0.2235319704710114
21	2	2018	-29.0	-10.11	0.0	0.2844524426095323
22	2	2018	-24.74	-9.18	0.0	0.3122628395814094
23	2	2018	-19.6	-6.98	0.0	0.3609690836694498
24	2	2018	-15.96	-1.76	0.0	0.5586713136095027
25	2	2018	-17.1	-0.71	0.0	0.6115293081549299
26	2	2018	-14.79	-4.4	0.0	0.4125778940833771
27	2	2018	-14.29	-1.55	0.0	0.5651562248127401
28	2	2018	-13.53	0.63	0.0	0.6860965529677966
1	3	2018	-18.42	-1.49	0.0	0.6029567775863804
2	3	2018	-12.2	-4.01	0.0	0.4295864023250567
3	3	2018	-7.49	-4.24	4.22	0.1403375837933782
4	3	2018	-10.76	-5.37	8.71	0.2008577299592419
5	3	2018	-14.73	-8.59	0.0	0.2054652682361549
6	3	2018	-17.81	-7.81	0.0	0.3221197286213093
7	3	2018	-23.72	-5.66	0.0	0.4483800985339868
8	3	2018	-24.37	-7.66	0.0	0.3892389134610569
9	3	2018	-11.72	0.21	0.0	0.6658969506802939
10	3	2018	-11.86	-1.1	0.0	0.5887628350845142
11	3	2018	-14.05	2.64	0.0	0.8378143674597119
12	3	2018	-16.14	-0.39	0.0	0.6920861056123467
13	3	2018	-16.07	2.48	0.0	0.8312844100485789
14	3	2018	-15.81	-0.53	0.0	0.6983766952135355
15	3	2018	-9.76	-2.63	0.0	0.4184995165689029
16	3	2018	-6.3	2.0	0.0	0.6837539512502473
17	3	2018	-3.86	0.63	4.01	0.2499833692470013
